,0,1
0,664159.0,550946.0
1,665845.0,557965.0
2,597173.0,575538.0
3,618600.0,551446.0
4,635690.0,608046.0
5,588100.0,557588.0
6,582015.0,546191.0
7,604678.0,574577.0
8,572029.0,518313.0
9,604737.0,574591.0
10,577728.0,587566.0
11,602013.0,574722.0
12,627968.0,574625.0
13,607269.0,536961.0
14,603145.0,574795.0
15,671919.0,571761.0
16,612184.0,570393.0
17,600032.0,575310.0
18,627912.0,593892.0
19,601967.0,604428.0
20,591851.0,569051.0
21,601444.0,572693.0
22,629718.0,558104.0
23,661430.0,603567.0
24,597551.0,556737.0
25,601182.0,582584.0
26,562704.0,570596.0
27,605107.0,563429.0
28,607214.0,575069.0
29,568824.0,570203.0
30,612485.0,518009.0
31,589244.0,573777.0
32,625579.0,551084.0
33,560237.0,500154.0
34,626224.0,569687.0
35,610666.0,551701.0
36,597428.0,569940.0
37,600582.0,599535.0
38,604168.0,555003.0
39,613871.0,550423.0
40,617310.0,551945.0
41,625728.0,579460.0
42,606300.0,566708.0
43,638559.0,558807.0
44,582176.0,630383.0
45,544056.0,577786.0
46,631297.0,578351.0
47,561574.0,621747.0
48,604973.0,574773.0
49,605284.0,556134.0
50,617910.0,592293.0
51,555904.0,640401.0
52,526559.0,509417.0
53,603849.0,572396.0
54,598634.0,619900.0
55,603359.0,589262.0
56,657455.0,567754.0
57,614279.0,599251.0
58,578496.0,631434.0
59,645171.0,595209.0
60,688015.0,533535.0
61,656477.0,573007.0
62,540029.0,563888.0
63,597418.0,538362.0
64,613545.0,574733.0
65,628696.0,542447.0
66,604157.0,574191.0
67,603126.0,497987.0
68,605850.0,533310.0
69,596179.0,529556.0
70,610330.0,552628.0
71,598184.0,531473.0
72,620438.0,511694.0
73,600202.0,622079.0
74,603021.0,577991.0
75,515612.0,540643.0
76,606548.0,574376.0
77,593490.0,623110.0
78,607084.0,595500.0
79,583728.0,563146.0
80,616044.0,533807.0
81,624452.0,584622.0
82,604438.0,574666.0
83,625709.0,660145.0
84,601376.0,579831.0
85,565148.0,557305.0
86,639418.0,537903.0
87,612799.0,537497.0
88,583653.0,652182.0
89,599808.0,596484.0
90,605250.0,573272.0
91,606738.0,601356.0
92,611044.0,571814.0
93,575440.0,568511.0
94,616329.0,529516.0
95,605927.0,572533.0
96,609286.0,586782.0
97,647354.0,579190.0
98,606929.0,571420.0
99,562920.0,559223.0
100,680357.0,620811.0
101,707100.0,601463.0
102,604294.0,574368.0
103,614917.0,600946.0
104,611508.0,503220.0
105,603789.0,574474.0
106,551740.0,588768.0
107,546031.0,570429.0
108,569197.0,559307.0
109,688712.0,568754.0
110,604067.0,574091.0
111,606809.0,572101.0
112,588597.0,622592.0
113,613840.0,534167.0
114,576263.0,547239.0
115,597077.0,568196.0
116,601339.0,571609.0
117,606011.0,569426.0
118,593398.0,559764.0
119,593166.0,622725.0
120,609796.0,532982.0
121,712648.0,607541.0
122,585048.0,505097.0
123,525967.0,565687.0
124,660327.0,585901.0
125,607604.0,573951.0
126,604001.0,573587.0
127,591484.0,571087.0
128,613868.0,585089.0
129,645464.0,660478.0
130,538571.0,654649.0
131,555429.0,604551.0
132,597620.0,586226.0
133,586097.0,567445.0
134,545235.0,539822.0
135,649088.0,575733.0
136,599123.0,616977.0
137,563763.0,559454.0
138,617717.0,613939.0
139,618869.0,577243.0
140,567188.0,560044.0
141,636628.0,533309.0
142,560362.0,567914.0
143,595014.0,632844.0
144,605876.0,550640.0
145,604352.0,573425.0
146,600679.0,599545.0
147,596891.0,579476.0
148,614943.0,540976.0
149,604415.0,571400.0
150,603698.0,573585.0
151,658199.0,568743.0
152,598759.0,582942.0
153,671269.0,590258.0
154,593317.0,534085.0
155,657985.0,453405.0
156,608557.0,590278.0
157,623004.0,508050.0
158,601900.0,569391.0
159,641031.0,593074.0
160,589658.0,640498.0
161,567565.0,573952.0
162,559078.0,570088.0
163,639431.0,588155.0
164,566609.0,537592.0
165,568570.0,579335.0
166,660650.0,615038.0
167,667639.0,571164.0
168,596796.0,529933.0
169,606111.0,617846.0
170,616060.0,590779.0
171,602873.0,527864.0
172,571334.0,594145.0
173,602167.0,543919.0
174,605100.0,573307.0
175,546640.0,560043.0
176,585195.0,555011.0
177,651740.0,589474.0
178,589112.0,536573.0
179,582057.0,543124.0
180,690968.0,555952.0
181,609030.0,552436.0
182,632125.0,541413.0
183,603445.0,630598.0
184,628264.0,616214.0
185,577242.0,574073.0
186,604090.0,574392.0
187,607911.0,576556.0
188,600665.0,638890.0
189,600117.0,539079.0
190,631182.0,565466.0
191,695646.0,652231.0
192,619445.0,567491.0
193,613191.0,571942.0
194,567428.0,580005.0
195,590583.0,623314.0
196,606289.0,670243.0
197,585175.0,574133.0
198,634967.0,579020.0
199,614615.0,574437.0
200,593061.0,579188.0
201,606933.0,576409.0
202,606587.0,573873.0
203,594084.0,629464.0
204,683697.0,581516.0
205,601530.0,577183.0
206,603055.0,589818.0
207,616561.0,619007.0
208,607463.0,477085.0
209,611581.0,572630.0
210,579712.0,568354.0
211,602887.0,595245.0
212,600039.0,557139.0
213,605913.0,579526.0
214,579773.0,568698.0
215,606324.0,544357.0
216,605958.0,573728.0
217,606144.0,575076.0
218,667472.0,570571.0
219,580048.0,565009.0
220,597802.0,576113.0
221,610263.0,574422.0
222,603855.0,575180.0
223,624369.0,532153.0
224,599870.0,591110.0
225,577167.0,617095.0
226,658403.0,611332.0
227,563460.0,480559.0
228,610980.0,522819.0
229,569422.0,567790.0
230,627727.0,578737.0
231,592804.0,584539.0
232,540783.0,626497.0
233,591823.0,639096.0
234,637323.0,549567.0
235,638078.0,629421.0
236,611315.0,560757.0
237,647103.0,573853.0
238,522993.0,595581.0
239,601187.0,531825.0
240,533799.0,564377.0
241,649034.0,528813.0
242,620975.0,564344.0
243,622407.0,583192.0
244,597026.0,642918.0
245,551291.0,576721.0
246,608768.0,610525.0
247,697959.0,614701.0
248,658281.0,582264.0
249,546632.0,599204.0
250,672565.0,564468.0
251,636500.0,587401.0
252,696144.0,548705.0
253,533551.0,582247.0
254,526802.0,551524.0
255,553038.0,606418.0
256,696601.0,603624.0
257,588964.0,597435.0
258,716139.0,621721.0
259,608529.0,586311.0
260,557378.0,567033.0
261,589994.0,610890.0
262,589344.0,563119.0
263,624415.0,515911.0
264,565483.0,551512.0
265,584895.0,574666.0
266,582777.0,542670.0
267,639394.0,576728.0
268,608298.0,573748.0
269,663578.0,586265.0
270,628080.0,562986.0
271,597421.0,554767.0
272,595193.0,576508.0
273,658103.0,572250.0
274,659529.0,498474.0
275,606415.0,581386.0
276,641976.0,577433.0
277,587466.0,564953.0
278,589180.0,595099.0
279,601885.0,573083.0
280,580561.0,528916.0
281,621726.0,578003.0
282,558817.0,576255.0
283,620213.0,574468.0
284,594010.0,570095.0
285,541976.0,512639.0
