@relation none
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute class {'0','1'}
@data
-1.730107956920867,0.8273772438659699,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,-0.5024451714361923,-0.7892723355548015,'0'
-1.7262200738716067,-1.5661069258891576,0.6387890120425208,0.4327933656785018,-0.4736736092984604,0.7868452935884461,1.266989801811655,'1'
-1.7223321908223463,0.8273772438659699,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1.266989801811655,'1'
-1.718444307773086,-1.5661069258891576,0.40792595982150565,0.4327933656785018,-0.4736736092984604,0.4207302360686478,1.266989801811655,'1'
-1.7145564247238256,0.8273772438659699,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.7892723355548015,'0'
-1.7106685416745653,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.47811642890864375,-0.7892723355548015,'0'
-1.7067806586253047,-1.5661069258891576,1.8700586238879346,-0.47454519624983954,-0.4736736092984604,0.395813560675251,-0.7892723355548015,'0'
-1.7028927755760443,0.8273772438659699,-2.1315676146096605,2.2474704895351842,0.7676298785983874,-0.22408312108167944,-0.7892723355548015,'0'
-1.699004892526784,0.8273772438659699,-0.20770884610120124,-0.47454519624983954,2.0089333664952354,-0.4242561406845337,1.266989801811655,'1'
-1.6951170094775236,-0.3693648410115938,-1.2081154057256,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,1.266989801811655,'1'
-1.6912291264282633,0.8273772438659699,-1.9776589131289837,0.4327933656785018,0.7676298785983874,-0.312172377522981,1.266989801811655,'1'
-1.687341243379003,-1.5661069258891576,2.177876026849288,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1.266989801811655,'1'
-1.6834533603297426,0.8273772438659699,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.7892723355548015,'0'
-1.6795654772804822,0.8273772438659699,0.7157433627828591,0.4327933656785018,5.73284383018578,-0.01870931177853076,-0.7892723355548015,'0'
-1.6756775942312219,0.8273772438659699,-1.2081154057256,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.7892723355548015,'0'
-1.6717897111819615,-0.3693648410115938,1.947012974628273,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,1.266989801811655,'1'
-1.667901828132701,0.8273772438659699,-2.1315676146096605,3.1548090514635256,0.7676298785983874,-0.06199888922968463,-0.7892723355548015,'0'
-1.6640139450834406,-0.3693648410115938,0.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1.266989801811655,'1'
-1.6601260620341802,0.8273772438659699,0.1001085568601522,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,-0.7892723355548015,'0'
-1.6562381789849199,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1.266989801811655,'1'
-1.6523502959356595,-0.3693648410115938,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.7892723355548015,'0'
-1.6484624128863992,-0.3693648410115938,0.3309716090811673,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1.266989801811655,'1'
-1.6445745298371388,0.8273772438659699,-1.1311610549852615,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,1.266989801811655,'1'
-1.6406866467878785,-1.5661069258891576,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,1.266989801811655,'1'
-1.636798763738618,0.8273772438659699,-1.6698415101676303,2.2474704895351842,0.7676298785983874,-0.22408312108167944,-0.7892723355548015,'0'
-1.6329108806893577,0.8273772438659699,0.6387890120425208,0.4327933656785018,5.73284383018578,-0.016444159470040135,1.266989801811655,'1'
-1.6290229976400974,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.7892723355548015,'0'
-1.6251351145908368,-1.5661069258891576,-0.8233436520239081,2.2474704895351842,2.0089333664952354,4.647001076532463,-0.7892723355548015,'0'
