n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.1014120578765869,0.1137,94.5889,1.9937,0.5274,0.0834,0.0496,0.0507,0.0527,0.0766,0.0402,0.0527,0.4728,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.1214749813079834,0.1137,94.5889,1.9937,0.5274,0.0834,0.0496,0.0507,0.0527,0.0766,0.0402,0.0527,0.4728,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.0495576858520507,0.1185,93.4386,1.9795,0.5306,0.0865,0.0449,0.0467,0.0487,0.0695,0.0375,0.0487,0.4852,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0801331996917724,0.1137,94.5889,1.9937,0.5274,0.0834,0.0496,0.0507,0.0527,0.0766,0.0402,0.0527,0.4728,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.1097064018249511,0.1064,95.5961,2.0304,0.5018,0.0387,0.0369,0.0365,0.0385,0.0571,0.029,0.0385,0.4277,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.0671253204345703,0.1064,95.5961,2.0304,0.5018,0.0387,0.0369,0.0365,0.0385,0.0571,0.029,0.0385,0.4277,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.0831847190856933,0.1137,94.5889,1.9937,0.5274,0.0834,0.0496,0.0507,0.0527,0.0766,0.0402,0.0527,0.4728,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.1281847953796386,0.1137,94.5889,1.9937,0.5274,0.0834,0.0496,0.0507,0.0527,0.0766,0.0402,0.0527,0.4728,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.0833098888397216,0.1154,90.4246,1.9371,0.5251,0.0756,0.0436,0.0461,0.0482,0.0674,0.0375,0.0482,0.4798,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.1607954502105713,0.1154,90.4246,1.9371,0.5251,0.0756,0.0436,0.0461,0.0482,0.0674,0.0375,0.0482,0.4798,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.0537340641021728,0.1185,93.4386,1.9795,0.5306,0.0865,0.0449,0.0467,0.0487,0.0695,0.0375,0.0487,0.4852,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.0839810371398925,0.1154,90.4246,1.9371,0.5251,0.0756,0.0436,0.0461,0.0482,0.0674,0.0375,0.0482,0.4798,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,0.0853230953216552,0.1068,93.3774,1.9631,0.5003,0.0341,0.032,0.032,0.034,0.0495,0.0259,0.034,0.4312,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.0824728012084961,0.1068,93.3774,1.9631,0.5003,0.0341,0.032,0.032,0.034,0.0495,0.0259,0.034,0.4312,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,0.1094686985015869,0.1154,90.4246,1.9371,0.5251,0.0756,0.0436,0.0461,0.0482,0.0674,0.0375,0.0482,0.4798,kmeans+dt,diabetes_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.1029543876647949,0.1154,90.4246,1.9371,0.5251,0.0756,0.0436,0.0461,0.0482,0.0674,0.0375,0.0482,0.4798,kmeans+dt,diabetes_y.zip-4_True_k
