eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,10,correlation,auto,4,0.259892463684082,0.3103,2133.2019,1.3824,0.558,0.118,0.5988,0.3518,0.3524,0.2212,0.8657,0.3524,0.3445,inf,20.0,skl_DBSCAN,s-set2_y.zip
0.5,10,cosine,auto,4,0.2798447608947754,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,,,skl_DBSCAN,s-set2_y.zip
0.5,10,cosine,auto,4,0.3067071437835693,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,1000.0,20.0,skl_DBSCAN,s-set2_y.zip
0.5,10,cosine,auto,4,0.3383643627166748,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,100.0,20.0,skl_DBSCAN,s-set2_y.zip
0.5,10,cosine,auto,4,0.2938125133514404,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,inf,20.0,skl_DBSCAN,s-set2_y.zip
0.5,10,euclidean,auto,4,0.0337090492248535,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,,,skl_DBSCAN,s-set2_y.zip
0.5,10,euclidean,auto,4,0.0332765579223632,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,1000.0,20.0,skl_DBSCAN,s-set2_y.zip
0.5,10,euclidean,auto,4,0.039278507232666,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,100.0,20.0,skl_DBSCAN,s-set2_y.zip
0.5,10,euclidean,auto,4,0.0333325862884521,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,inf,20.0,skl_DBSCAN,s-set2_y.zip
0.5,2,correlation,auto,4,0.2287473678588867,0.3103,2133.2019,1.3824,0.558,0.118,0.5988,0.3518,0.3524,0.2212,0.8657,0.3524,0.3445,,,skl_DBSCAN,s-set2_y.zip
0.5,2,correlation,auto,4,0.2485883235931396,0.3103,2133.2019,1.3824,0.558,0.118,0.5988,0.3518,0.3524,0.2212,0.8657,0.3524,0.3445,1000.0,20.0,skl_DBSCAN,s-set2_y.zip
0.5,2,correlation,auto,4,0.247422456741333,0.3103,2133.2019,1.3824,0.558,0.118,0.5988,0.3518,0.3524,0.2212,0.8657,0.3524,0.3445,100.0,20.0,skl_DBSCAN,s-set2_y.zip
