n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.0900728702545166,0.3148,273.0454,3.2762,0.5527,0.1125,0.0568,0.0566,0.0594,0.0853,0.0455,0.0594,0.5322,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.0712862014770507,0.3148,273.0454,3.2762,0.5527,0.1125,0.0568,0.0566,0.0594,0.0853,0.0455,0.0594,0.5322,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.0662620067596435,0.2994,297.2475,2.604,0.5518,0.1109,0.0516,0.051,0.0538,0.0774,0.0413,0.0538,0.5312,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0974228382110595,0.3148,273.0454,3.2762,0.5527,0.1125,0.0568,0.0566,0.0594,0.0853,0.0455,0.0594,0.5322,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.0632956027984619,0.426,1695.0144,1.0429,0.5465,0.0876,0.0354,0.0413,0.044,0.0531,0.0375,0.044,0.5816,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.06610107421875,0.426,1695.0144,1.0429,0.5465,0.0876,0.0354,0.0413,0.044,0.0531,0.0375,0.044,0.5816,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.1152844429016113,0.3148,273.0454,3.2762,0.5527,0.1125,0.0568,0.0566,0.0594,0.0853,0.0455,0.0594,0.5322,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0786137580871582,0.3148,273.0454,3.2762,0.5527,0.1125,0.0568,0.0566,0.0594,0.0853,0.0455,0.0594,0.5322,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.0766940116882324,0.283,259.7847,3.2025,0.5515,0.1102,0.0592,0.056,0.0599,0.0889,0.0452,0.0599,0.5307,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.1009054183959961,0.283,259.7847,3.2025,0.5515,0.1102,0.0592,0.056,0.0599,0.0889,0.0452,0.0599,0.5307,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.0682058334350586,0.2562,864.8857,2.5904,0.5498,0.1054,0.0477,0.0464,0.0505,0.0716,0.039,0.0505,0.5353,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.1120131015777587,0.283,259.7847,3.2025,0.5515,0.1102,0.0592,0.056,0.0599,0.0889,0.0452,0.0599,0.5307,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,0.0734648704528808,0.3766,1453.6415,1.0061,0.5464,0.0875,0.0355,0.0383,0.0423,0.0532,0.0351,0.0423,0.5801,kmeans+dt,titanic_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.085270881652832,0.3766,1453.6415,1.0061,0.5464,0.0875,0.0355,0.0383,0.0423,0.0532,0.0351,0.0423,0.5801,kmeans+dt,titanic_y.zip-8_True_k
