amount_initial_centers,kmax,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,22,100.0,20,0.048729658126831,0.0651,158.1519,2.2602,0.3051,0.0085,0.0451,0.0324,0.0334,0.1091,0.0197,0.0334,0.2872,pyc_xmeans,churnONEHOT_y.zip
10,22,inf,20,0.0478515625,0.0632,156.929,2.3866,0.3004,0.0005,0.0116,0.0076,0.0086,0.0281,0.0051,0.0086,0.2795,pyc_xmeans,churnONEHOT_y.zip
10,2,1000.0,20,0.0471112728118896,0.0663,158.5766,2.2508,0.3054,0.0087,0.0456,0.0328,0.0337,0.1102,0.0199,0.0337,0.2878,pyc_xmeans,churnONEHOT_y.zip
10,2,100.0,20,0.0577068328857421,0.0666,160.7269,2.2647,0.3038,0.0077,0.0422,0.0301,0.0311,0.1019,0.0183,0.0311,0.2843,pyc_xmeans,churnONEHOT_y.zip
10,2,inf,20,0.1073765754699707,0.0637,155.7697,2.4044,0.3013,0.0035,0.0282,0.0198,0.0208,0.068,0.0123,0.0208,0.28,pyc_xmeans,churnONEHOT_y.zip
10,6,1000.0,20,0.0392751693725585,0.0674,158.4058,2.2249,0.3014,0.0019,0.0166,0.0113,0.0123,0.0401,0.0073,0.0123,0.2813,pyc_xmeans,churnONEHOT_y.zip
10,6,100.0,20,0.1060099601745605,0.0682,157.5912,2.219,0.3041,0.0046,0.0263,0.0186,0.0196,0.0636,0.0116,0.0196,0.2867,pyc_xmeans,churnONEHOT_y.zip
10,6,inf,20,0.0553874969482421,0.066,159.6197,2.2504,0.3005,0.0014,0.016,0.0108,0.0118,0.0386,0.007,0.0118,0.2792,pyc_xmeans,churnONEHOT_y.zip
12,10,1000.0,20,0.0522868633270263,0.0635,142.2787,2.3272,0.2928,0.0035,0.0299,0.0196,0.0207,0.0723,0.0121,0.0207,0.2566,pyc_xmeans,churnONEHOT_y.zip
12,10,100.0,20,0.0450549125671386,0.0654,142.7314,2.3918,0.2927,0.0037,0.0313,0.0205,0.0216,0.0756,0.0126,0.0216,0.2562,pyc_xmeans,churnONEHOT_y.zip
12,10,inf,20,0.0420775413513183,0.0613,141.8889,2.354,0.2938,0.0041,0.0277,0.0181,0.0192,0.0669,0.0112,0.0192,0.2591,pyc_xmeans,churnONEHOT_y.zip
12,14,1000.0,20,0.0691084861755371,0.0661,145.0952,2.2667,0.2966,0.0073,0.0523,0.0353,0.0364,0.1265,0.0212,0.0364,0.2649,pyc_xmeans,churnONEHOT_y.zip
12,14,100.0,20,0.0525336265563964,0.0693,146.4355,2.1659,0.2971,0.0077,0.0482,0.0324,0.0336,0.1165,0.0196,0.0336,0.266,pyc_xmeans,churnONEHOT_y.zip
12,14,inf,20,0.1324131488800048,0.0694,146.278,2.183,0.2981,0.0093,0.0514,0.0346,0.0357,0.1241,0.0209,0.0357,0.268,pyc_xmeans,churnONEHOT_y.zip
12,18,1000.0,20,0.0714948177337646,0.0627,142.65,2.2814,0.2924,0.0014,0.0178,0.0112,0.0124,0.0431,0.0072,0.0124,0.2567,pyc_xmeans,churnONEHOT_y.zip
12,18,100.0,20,0.0506458282470703,0.0671,144.8144,2.2709,0.2981,0.0107,0.0632,0.0427,0.0438,0.1527,0.0255,0.0438,0.2673,pyc_xmeans,churnONEHOT_y.zip
12,18,inf,20,0.0509276390075683,0.0621,142.3124,2.4084,0.2947,0.0053,0.0355,0.0235,0.0247,0.0859,0.0144,0.0247,0.2607,pyc_xmeans,churnONEHOT_y.zip
12,22,1000.0,20,0.0473148822784423,0.0615,141.6752,2.3693,0.2951,0.0051,0.0452,0.0303,0.0314,0.1093,0.0184,0.0314,0.2621,pyc_xmeans,churnONEHOT_y.zip
12,22,100.0,20,0.0488612651824951,0.0668,143.0065,2.3037,0.2924,0.0015,0.0227,0.0147,0.0158,0.0549,0.0092,0.0158,0.2567,pyc_xmeans,churnONEHOT_y.zip
12,22,inf,20,0.11549973487854,0.0654,144.6834,2.2486,0.2979,0.0094,0.0582,0.0393,0.0404,0.1406,0.0236,0.0404,0.2673,pyc_xmeans,churnONEHOT_y.zip
12,2,1000.0,20,0.0534446239471435,0.0682,137.7286,2.1747,0.3035,0.0107,0.0608,0.0425,0.0436,0.1469,0.0256,0.0436,0.2819,pyc_xmeans,churnONEHOT_y.zip
12,2,100.0,20,0.043445348739624,0.0665,143.1325,2.2923,0.2982,0.0085,0.0524,0.0354,0.0366,0.1267,0.0214,0.0366,0.2687,pyc_xmeans,churnONEHOT_y.zip
12,2,inf,20,0.0474650859832763,0.0624,142.7676,2.3201,0.2962,0.0079,0.0547,0.0367,0.0379,0.1321,0.0221,0.0379,0.2634,pyc_xmeans,churnONEHOT_y.zip
12,6,1000.0,20,0.1168735027313232,0.0649,143.5938,2.2861,0.2955,0.0061,0.0454,0.0304,0.0315,0.1097,0.0184,0.0315,0.2625,pyc_xmeans,churnONEHOT_y.zip
12,6,100.0,20,0.0485510826110839,0.0679,145.3333,2.2407,0.2983,0.0093,0.0523,0.0353,0.0364,0.1265,0.0213,0.0364,0.2685,pyc_xmeans,churnONEHOT_y.zip
12,6,inf,20,0.0471518039703369,0.0666,142.5857,2.3483,0.2963,0.0082,0.047,0.0314,0.0325,0.1135,0.019,0.0325,0.2637,pyc_xmeans,churnONEHOT_y.zip
2,10,1000.0,20,0.0346832275390625,0.077,288.5892,3.3066,0.4999,-0.0015,0.0022,0.0037,0.004,0.0054,0.0032,0.004,0.6134,pyc_xmeans,churnONEHOT_y.zip
2,10,100.0,20,0.0339808464050293,0.0784,294.1194,3.2776,0.5013,0.0027,0.0025,0.0043,0.0046,0.0061,0.0036,0.0046,0.6142,pyc_xmeans,churnONEHOT_y.zip
2,10,inf,20,0.0422220230102539,0.0781,294.6546,3.275,0.503,0.005,0.0021,0.0035,0.0038,0.005,0.003,0.0038,0.6158,pyc_xmeans,churnONEHOT_y.zip
2,14,1000.0,20,0.0337703227996826,0.0773,289.7881,3.2916,0.5086,0.0144,0.006,0.0107,0.0109,0.0146,0.0087,0.0109,0.6208,pyc_xmeans,churnONEHOT_y.zip
2,14,100.0,20,0.0993449687957763,0.0773,290.0801,3.3002,0.5007,0.0009,0.0046,0.008,0.0083,0.0111,0.0066,0.0083,0.6139,pyc_xmeans,churnONEHOT_y.zip
2,14,inf,20,0.0334939956665039,0.0785,293.739,3.2792,0.4999,0.0,0.0001,-0.0,0.0002,0.0003,0.0002,0.0002,0.6131,pyc_xmeans,churnONEHOT_y.zip
2,18,1000.0,20,0.0350801944732666,0.0758,285.1203,3.3275,0.5012,0.0007,0.0001,-0.0001,0.0002,0.0002,0.0001,0.0002,0.6145,pyc_xmeans,churnONEHOT_y.zip
2,18,100.0,20,0.036149263381958,0.0775,290.839,3.2947,0.5002,-0.0004,0.0036,0.0063,0.0066,0.0088,0.0053,0.0066,0.6136,pyc_xmeans,churnONEHOT_y.zip
2,18,inf,20,0.0412044525146484,0.078,295.0226,3.2735,0.5027,0.0051,0.0029,0.005,0.0053,0.0071,0.0042,0.0053,0.6155,pyc_xmeans,churnONEHOT_y.zip
2,22,1000.0,20,0.0940985679626464,0.0766,288.9835,3.3073,0.4999,-0.0001,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6131,pyc_xmeans,churnONEHOT_y.zip
2,22,100.0,20,0.0374813079833984,0.0751,282.596,3.3449,0.5004,0.0007,0.0028,0.0047,0.005,0.0066,0.004,0.005,0.6136,pyc_xmeans,churnONEHOT_y.zip
2,22,inf,20,0.033057689666748,0.0771,288.9462,3.3068,0.5022,0.0044,0.006,0.0105,0.0108,0.0144,0.0086,0.0108,0.615,pyc_xmeans,churnONEHOT_y.zip
2,2,1000.0,20,0.0385024547576904,0.0781,292.8157,3.2797,0.5038,0.0051,0.0014,0.0023,0.0026,0.0034,0.002,0.0026,0.6168,pyc_xmeans,churnONEHOT_y.zip
2,2,100.0,20,0.0332019329071044,0.0764,286.7136,3.3202,0.5015,0.0031,0.005,0.0088,0.009,0.0121,0.0072,0.009,0.6145,pyc_xmeans,churnONEHOT_y.zip
2,2,inf,20,0.0677034854888916,0.0772,289.0027,3.3073,0.5007,0.0016,0.0014,0.0023,0.0026,0.0034,0.002,0.0026,0.6138,pyc_xmeans,churnONEHOT_y.zip
2,6,1000.0,20,0.0337781906127929,0.0755,282.5068,3.3452,0.5023,0.0047,0.0062,0.0109,0.0112,0.0149,0.0089,0.0112,0.6151,pyc_xmeans,churnONEHOT_y.zip
2,6,100.0,20,0.0935442447662353,0.0752,283.0041,3.3427,0.5038,0.0078,0.0078,0.0139,0.0142,0.019,0.0113,0.0142,0.6163,pyc_xmeans,churnONEHOT_y.zip
2,6,inf,20,0.0339324474334716,0.0778,292.6494,3.2845,0.502,0.0028,0.0009,0.0013,0.0016,0.0021,0.0013,0.0016,0.6151,pyc_xmeans,churnONEHOT_y.zip
4,10,1000.0,20,0.0382168292999267,0.0698,242.174,2.5893,0.3759,0.0018,0.0064,0.0066,0.0071,0.0154,0.0046,0.0071,0.4363,pyc_xmeans,churnONEHOT_y.zip
4,10,100.0,20,0.0384967327117919,0.0706,243.4767,2.5631,0.3748,0.0009,0.0056,0.0057,0.0062,0.0136,0.0041,0.0062,0.4347,pyc_xmeans,churnONEHOT_y.zip
4,10,inf,20,0.0381898880004882,0.0692,242.6692,2.5817,0.3741,0.0002,0.0028,0.0026,0.0031,0.0068,0.002,0.0031,0.4338,pyc_xmeans,churnONEHOT_y.zip
4,14,1000.0,20,0.0423939228057861,0.069,242.0565,2.6162,0.3767,0.0037,0.0076,0.008,0.0085,0.0185,0.0055,0.0085,0.4371,pyc_xmeans,churnONEHOT_y.zip
4,14,100.0,20,0.0402736663818359,0.0703,243.4537,2.5825,0.3749,0.0017,0.004,0.0039,0.0044,0.0097,0.0029,0.0044,0.4347,pyc_xmeans,churnONEHOT_y.zip
4,14,inf,20,0.099273681640625,0.0693,241.6525,2.5877,0.3767,0.0043,0.0129,0.0138,0.0143,0.0312,0.0093,0.0143,0.4368,pyc_xmeans,churnONEHOT_y.zip
4,18,1000.0,20,0.0396060943603515,0.0704,244.7035,2.5686,0.3782,0.0061,0.0183,0.0199,0.0204,0.0443,0.0133,0.0204,0.4387,pyc_xmeans,churnONEHOT_y.zip
4,18,100.0,20,0.0434992313385009,0.0701,242.9423,2.5857,0.378,0.0053,0.011,0.0117,0.0122,0.0266,0.008,0.0122,0.4386,pyc_xmeans,churnONEHOT_y.zip
4,18,inf,20,0.0399577617645263,0.0704,243.2274,2.5915,0.3756,0.0024,0.0086,0.0091,0.0096,0.0209,0.0062,0.0096,0.4355,pyc_xmeans,churnONEHOT_y.zip
4,22,1000.0,20,0.0530698299407959,0.0706,228.3331,2.384,0.3486,-0.0008,0.0013,0.0007,0.0013,0.0031,0.0008,0.0013,0.3878,pyc_xmeans,churnONEHOT_y.zip
4,22,100.0,20,0.0396027565002441,0.0716,245.4214,2.5503,0.3758,0.0021,0.0095,0.01,0.0105,0.0229,0.0068,0.0105,0.4361,pyc_xmeans,churnONEHOT_y.zip
4,22,inf,20,0.1023662090301513,0.0691,240.8133,2.5915,0.3783,0.0066,0.0175,0.019,0.0195,0.0424,0.0127,0.0195,0.4388,pyc_xmeans,churnONEHOT_y.zip
4,2,1000.0,20,0.0328569412231445,0.0696,242.403,2.5863,0.3761,0.0022,0.0092,0.0097,0.0102,0.0222,0.0066,0.0102,0.4365,pyc_xmeans,churnONEHOT_y.zip
4,2,100.0,20,0.032142162322998,0.0706,244.7563,2.5767,0.3751,0.001,0.0072,0.0075,0.008,0.0173,0.0052,0.008,0.4352,pyc_xmeans,churnONEHOT_y.zip
4,2,inf,20,0.0345969200134277,0.0711,244.9251,2.5501,0.3772,0.005,0.0121,0.013,0.0135,0.0294,0.0088,0.0135,0.4373,pyc_xmeans,churnONEHOT_y.zip
4,6,1000.0,20,0.1020271778106689,0.07,245.3362,2.5647,0.3754,0.0019,0.0021,0.0018,0.0023,0.0051,0.0015,0.0023,0.4354,pyc_xmeans,churnONEHOT_y.zip
4,6,100.0,20,0.0440642833709716,0.0701,245.2687,2.5627,0.3758,0.0029,0.0105,0.0112,0.0117,0.0255,0.0076,0.0117,0.4357,pyc_xmeans,churnONEHOT_y.zip
4,6,inf,20,0.0407924652099609,0.0704,245.3972,2.564,0.3748,0.0015,0.0038,0.0037,0.0042,0.0092,0.0027,0.0042,0.4345,pyc_xmeans,churnONEHOT_y.zip
6,10,1000.0,20,0.043290376663208,0.0641,203.066,2.5086,0.333,0.0005,0.003,0.0021,0.0028,0.0073,0.0017,0.0028,0.3561,pyc_xmeans,churnONEHOT_y.zip
6,10,100.0,20,0.1060261726379394,0.0684,197.8296,2.4192,0.3454,0.0155,0.0412,0.0371,0.0377,0.0995,0.0233,0.0377,0.375,pyc_xmeans,churnONEHOT_y.zip
6,10,inf,20,0.0453565120697021,0.0641,202.9813,2.594,0.3375,0.0075,0.0261,0.0231,0.0237,0.0631,0.0146,0.0237,0.3622,pyc_xmeans,churnONEHOT_y.zip
6,14,1000.0,20,0.0517277717590332,0.0646,206.1743,2.5289,0.3366,0.0064,0.0212,0.0186,0.0192,0.0512,0.0118,0.0192,0.3608,pyc_xmeans,churnONEHOT_y.zip
6,14,100.0,20,0.0488102436065673,0.0704,204.1145,2.3969,0.3365,0.0065,0.0272,0.024,0.0247,0.0657,0.0152,0.0247,0.3607,pyc_xmeans,churnONEHOT_y.zip
6,14,inf,20,0.0501317977905273,0.0669,206.0496,2.4615,0.3408,0.0121,0.0291,0.0258,0.0265,0.0704,0.0163,0.0265,0.3672,pyc_xmeans,churnONEHOT_y.zip
6,18,1000.0,20,0.040438175201416,0.0654,203.5346,2.5104,0.3337,0.0015,0.0054,0.0043,0.0049,0.0131,0.003,0.0049,0.3572,pyc_xmeans,churnONEHOT_y.zip
6,18,100.0,20,0.1107740402221679,0.0659,206.3066,2.5006,0.336,0.0052,0.0173,0.015,0.0157,0.0418,0.0097,0.0157,0.3601,pyc_xmeans,churnONEHOT_y.zip
6,18,inf,20,0.0445015430450439,0.0716,207.7689,2.3866,0.3375,0.0075,0.0305,0.0271,0.0277,0.0738,0.0171,0.0277,0.3623,pyc_xmeans,churnONEHOT_y.zip
6,22,1000.0,20,0.0443065166473388,0.0644,203.273,2.5359,0.3324,-0.0,0.0055,0.0043,0.005,0.0132,0.0031,0.005,0.3551,pyc_xmeans,churnONEHOT_y.zip
6,22,100.0,20,0.0580041408538818,0.0646,206.8618,2.4541,0.3374,0.0068,0.018,0.0157,0.0164,0.0435,0.0101,0.0164,0.3624,pyc_xmeans,churnONEHOT_y.zip
6,22,inf,20,0.0448262691497802,0.0642,205.0896,2.5303,0.3339,0.0025,0.0145,0.0125,0.0131,0.035,0.0081,0.0131,0.357,pyc_xmeans,churnONEHOT_y.zip
6,2,1000.0,20,0.0387630462646484,0.0656,203.1995,2.5079,0.3348,0.0012,0.0122,0.0104,0.0111,0.0295,0.0069,0.0111,0.3595,pyc_xmeans,churnONEHOT_y.zip
6,2,100.0,20,0.0998218059539794,0.0651,207.3165,2.5215,0.3364,0.0064,0.0204,0.0178,0.0185,0.0493,0.0114,0.0185,0.3605,pyc_xmeans,churnONEHOT_y.zip
6,2,inf,20,0.0507636070251464,0.0639,204.3797,2.6041,0.336,0.0058,0.0303,0.0269,0.0275,0.0733,0.0169,0.0275,0.3598,pyc_xmeans,churnONEHOT_y.zip
6,6,1000.0,20,0.0397596359252929,0.0699,200.8855,2.3843,0.3493,0.0206,0.0544,0.0493,0.0499,0.1315,0.0308,0.0499,0.3807,pyc_xmeans,churnONEHOT_y.zip
6,6,100.0,20,0.0418882369995117,0.067,206.8107,2.5034,0.3414,0.0134,0.0361,0.0321,0.0328,0.0872,0.0202,0.0328,0.3678,pyc_xmeans,churnONEHOT_y.zip
6,6,inf,20,0.0441703796386718,0.0649,202.643,2.521,0.3335,0.0013,0.0081,0.0067,0.0074,0.0196,0.0045,0.0074,0.3567,pyc_xmeans,churnONEHOT_y.zip
8,10,1000.0,20,0.1101460456848144,0.0638,177.775,2.325,0.3144,0.0049,0.0241,0.0185,0.0193,0.0581,0.0116,0.0193,0.3123,pyc_xmeans,churnONEHOT_y.zip
8,10,100.0,20,0.0449907779693603,0.0645,175.5331,2.4285,0.3215,0.0124,0.0418,0.0329,0.0338,0.101,0.0203,0.0338,0.3252,pyc_xmeans,churnONEHOT_y.zip
8,10,inf,20,0.0566887855529785,0.0634,176.8748,2.4338,0.3135,0.0037,0.0182,0.0138,0.0146,0.0441,0.0088,0.0146,0.3109,pyc_xmeans,churnONEHOT_y.zip
8,14,1000.0,20,0.0478193759918212,0.0624,176.2827,2.4178,0.312,0.0014,0.0114,0.0083,0.0092,0.0276,0.0055,0.0092,0.3085,pyc_xmeans,churnONEHOT_y.zip
8,14,100.0,20,0.047264814376831,0.0665,177.8409,2.3724,0.3132,0.0026,0.0187,0.0142,0.015,0.0451,0.009,0.015,0.3107,pyc_xmeans,churnONEHOT_y.zip
8,14,inf,20,0.0454351902008056,0.0658,176.6788,2.3602,0.3121,0.001,0.0123,0.0091,0.0099,0.0298,0.0059,0.0099,0.3088,pyc_xmeans,churnONEHOT_y.zip
8,18,1000.0,20,0.0502026081085205,0.0661,177.0002,2.3548,0.3188,0.0093,0.0343,0.0268,0.0276,0.0828,0.0166,0.0276,0.3206,pyc_xmeans,churnONEHOT_y.zip
8,18,100.0,20,0.0440373420715332,0.0638,172.8097,2.3965,0.319,0.0091,0.0344,0.027,0.0278,0.0832,0.0167,0.0278,0.321,pyc_xmeans,churnONEHOT_y.zip
8,18,inf,20,0.1047542095184326,0.0656,175.6368,2.3746,0.3186,0.0089,0.0311,0.0243,0.0251,0.0752,0.0151,0.0251,0.3202,pyc_xmeans,churnONEHOT_y.zip
8,22,1000.0,20,0.0486395359039306,0.0653,175.0997,2.3835,0.3148,0.0013,0.0109,0.008,0.0088,0.0263,0.0053,0.0088,0.3152,pyc_xmeans,churnONEHOT_y.zip
8,22,100.0,20,0.0447218418121337,0.0647,175.8617,2.3708,0.32,0.011,0.0389,0.0306,0.0314,0.0941,0.0188,0.0314,0.3224,pyc_xmeans,churnONEHOT_y.zip
8,22,inf,20,0.046889305114746,0.0639,173.252,2.5037,0.313,0.0004,0.0134,0.01,0.0108,0.0324,0.0065,0.0108,0.3114,pyc_xmeans,churnONEHOT_y.zip
8,2,1000.0,20,0.1053121089935302,0.0639,177.6215,2.3773,0.3133,0.0035,0.0236,0.0181,0.0189,0.057,0.0114,0.0189,0.3105,pyc_xmeans,churnONEHOT_y.zip
8,2,100.0,20,0.0468759536743164,0.0653,175.6766,2.3638,0.3159,0.003,0.0304,0.0238,0.0247,0.0735,0.0148,0.0247,0.3169,pyc_xmeans,churnONEHOT_y.zip
8,2,inf,20,0.0458302497863769,0.0657,176.5531,2.3472,0.3214,0.0127,0.0476,0.0376,0.0384,0.1149,0.0231,0.0384,0.3248,pyc_xmeans,churnONEHOT_y.zip
8,6,1000.0,20,0.0421528816223144,0.0625,174.97,2.3986,0.3135,0.0037,0.0193,0.0146,0.0155,0.0466,0.0093,0.0155,0.3109,pyc_xmeans,churnONEHOT_y.zip
8,6,100.0,20,0.0347778797149658,0.0647,175.3516,2.4271,0.3206,0.0115,0.0359,0.0282,0.029,0.0868,0.0174,0.029,0.3236,pyc_xmeans,churnONEHOT_y.zip
8,6,inf,20,0.0398173332214355,0.0629,177.2751,2.4243,0.3124,0.002,0.0143,0.0106,0.0115,0.0345,0.0069,0.0115,0.3091,pyc_xmeans,churnONEHOT_y.zip
