threshold,branching_factor,n_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,50,8,0.0136225223541259,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,inf,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,10,0.0133159160614013,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,1000.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,10,0.0131158828735351,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,100.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,10,0.0131394863128662,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,inf,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,12,0.0131387710571289,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,1000.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,12,0.0132215023040771,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,100.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,12,0.0130949020385742,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,inf,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,2,0.0130560398101806,0.572,1368.7344,0.5972,0.7386,0.4953,0.6512,0.6603,0.6609,0.4936,1.0,0.6609,0.7188,1000.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,2,0.013218879699707,0.572,1368.7344,0.5972,0.7386,0.4953,0.6512,0.6603,0.6609,0.4936,1.0,0.6609,0.7188,100.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,2,0.0131654739379882,0.572,1368.7344,0.5972,0.7386,0.4953,0.6512,0.6603,0.6609,0.4936,1.0,0.6609,0.7188,inf,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,4,0.0129978656768798,0.6071,1897.1233,0.5541,0.9685,0.9208,1.2191,0.9141,0.9145,0.924,0.9051,0.9145,0.9426,1000.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,4,0.0129728317260742,0.6071,1897.1233,0.5541,0.9685,0.9208,1.2191,0.9141,0.9145,0.924,0.9051,0.9145,0.9426,100.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,4,0.0130834579467773,0.6071,1897.1233,0.5541,0.9685,0.9208,1.2191,0.9141,0.9145,0.924,0.9051,0.9145,0.9426,inf,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,6,0.0131604671478271,0.5945,2081.4256,0.5856,0.912,0.7641,1.2201,0.8138,0.8149,0.9248,0.7284,0.8149,0.8288,1000.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,6,0.0130958557128906,0.5945,2081.4256,0.5856,0.912,0.7641,1.2201,0.8138,0.8149,0.9248,0.7284,0.8149,0.8288,100.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,6,0.0133285522460937,0.5945,2081.4256,0.5856,0.912,0.7641,1.2201,0.8138,0.8149,0.9248,0.7284,0.8149,0.8288,inf,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,8,0.0130422115325927,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,1000.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,8,0.0130915641784667,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,100.0,20.0,skl_birch,2d-4c-no9_y.zip
0.5,50,8,0.0136225223541259,0.4883,2206.8066,0.7196,0.8596,0.5985,1.2201,0.7588,0.7603,0.9248,0.6455,0.7603,0.7069,inf,20.0,skl_birch,2d-4c-no9_y.zip
