n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.1030783653259277,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0854742527008056,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.0857603549957275,0.161,113.774,1.5261,0.5063,0.0695,0.0899,0.0662,0.0695,0.1389,0.0464,0.0695,0.358,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.083284854888916,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0655915737152099,0.1647,113.1911,1.5285,0.5105,0.0771,0.0938,0.0694,0.0728,0.145,0.0486,0.0728,0.3664,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.0861449241638183,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0867574214935302,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.1421077251434326,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.093940258026123,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.0495886802673339,0.161,113.774,1.5261,0.5063,0.0695,0.0899,0.0662,0.0695,0.1389,0.0464,0.0695,0.358,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.1140596866607666,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.0631802082061767,0.1647,113.1911,1.5285,0.5105,0.0771,0.0938,0.0694,0.0728,0.145,0.0486,0.0728,0.3664,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.1292722225189209,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0861115455627441,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.1096017360687255,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.099003791809082,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.0574193000793457,0.161,113.774,1.5261,0.5063,0.0695,0.0899,0.0662,0.0695,0.1389,0.0464,0.0695,0.358,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0837078094482421,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.0511343479156494,0.1647,113.1911,1.5285,0.5105,0.0771,0.0938,0.0694,0.0728,0.145,0.0486,0.0728,0.3664,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.1168725490570068,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0861601829528808,0.1618,113.8691,1.511,0.5067,0.0702,0.0916,0.0677,0.071,0.1417,0.0474,0.071,0.3588,skl_kmeans,diabetes_y.zip-8_k
