,0,1
0,-0.23049492000000005,0.7645470300000001
1,0.2076588399999999,-0.62108757
2,-0.92755772,0.42803577000000015
3,-0.80806124,0.24988275000000004
4,0.028414119999999876,0.13111406999999997
5,0.1279945199999999,0.50721489
6,-0.19066276000000004,0.3092670900000001
7,-0.4495718000000001,0.4874201100000001
8,-0.21057884000000004,-0.30437108999999996
9,0.3470713999999999,-0.14601284999999997
10,-0.13091452000000003,-0.08662850999999994
11,-0.13091452000000003,-0.24498674999999998
12,-0.96738988,0.17070363
13,-0.6885647600000001,-0.027244169999999956
14,-0.27032708000000005,0.15090884999999998
15,-0.4296557200000001,0.6457783500000001
16,-0.40973964000000007,-0.54190845
17,-0.6288165200000001,-0.18560241
18,-0.19066276000000004,-0.70026669
19,-0.25041100000000005,-0.91800927
20,-0.13091452000000003,0.6853679100000001
21,-0.6885647600000001,-0.18560241
22,-0.9474738,-0.08662850999999994
23,0.10807843999999989,-0.30437108999999996
24,0.1678266799999999,-0.24498674999999998
25,-0.01141804000000013,0.4874201100000001
26,0.1678266799999999,-0.66067713
27,-0.5690682800000001,0.19049841
28,-0.78814516,-0.46272933
29,-0.25041100000000005,-0.89821449
30,-0.13091452000000003,-0.77944581
31,-0.5690682800000001,-0.56170323
32,0.2873231599999999,0.3488566500000001
33,0.2076588399999999,0.54680445
34,0.028414119999999876,0.62598357
35,-0.40973964000000007,-0.50231889
36,-0.34999140000000006,0.52700967
37,0.04833019999999988,0.52700967
38,0.10807843999999989,0.6655731300000001
39,-0.27032708000000005,-0.60129279
40,-0.7483130000000001,0.58639401
41,-0.31015924000000006,-0.30437108999999996
42,-0.38982356000000007,-0.60129279
43,0.08816235999999988,0.44783055000000016
44,-0.82797732,-0.26478152999999993
45,-0.6288165200000001,-0.72006147
46,-0.5292361200000001,0.7249574700000001
47,-0.4694878800000001,-0.40334499
48,0.1279945199999999,-0.027244169999999956
49,0.08816235999999988,-0.08662850999999994
50,0.2076588399999999,0.19049841
51,-0.8478934,0.56659923
52,-0.78814516,0.40824099000000014
53,-0.6288165200000001,0.6457783500000001
54,-0.15083060000000004,-0.16580762999999998
55,0.008498039999999873,0.8635209300000002
56,-0.5690682800000001,-0.77944581
57,-0.78814516,-0.60129279
58,-0.11099844000000003,-0.77944581
59,-0.4894039600000001,-0.91800927
60,0.2873231599999999,-0.40334499
61,-0.7283969200000001,-0.66067713
62,-0.5093200400000001,-0.40334499
63,-0.03133412000000013,-0.83883015
64,0.2275749199999999,0.21029319000000002
65,-0.19066276000000004,0.98228961
66,-0.6288165200000001,0.19049841
67,-0.11099844000000003,-0.027244169999999956
68,0.3470713999999999,-0.04703894999999991
69,-0.07116628000000003,-0.79924059
70,-0.5491522000000001,-0.22519197000000002
71,-0.05125020000000008,0.09152450999999995
72,-0.31015924000000006,-0.81903537
73,0.2674070799999999,0.3290618700000001
74,-0.25041100000000005,0.6655731300000001
75,0.3470713999999999,-0.24498674999999998
76,-0.6686486800000001,-0.18560241
77,0.008498039999999873,0.8635209300000002
78,-0.98730596,0.09152450999999995
79,-0.4296557200000001,-0.66067713
80,-0.5093200400000001,0.9229052700000001
81,-0.7283969200000001,0.28947231000000007
82,-0.27032708000000005,-0.42313977
83,-0.4495718000000001,-0.62108757
84,-0.36990748000000007,-0.75965103
85,0.1479105999999999,-0.40334499
