,0,1
0,-9.403149500000001,-1.5564504999999986
1,-4.5475925,-0.0451884999999983
2,-5.4724605,-1.3045734999999983
3,-9.8655835,-0.29706549999999865
4,-4.0851584999999995,0.710442500000001
5,-10.0968005,0.710442500000001
6,-10.328017500000001,0.4585655000000006
7,-5.7036775,-0.548942499999999
8,-11.7153195,-1.3045734999999983
9,-5.2412434999999995,0.710442500000001
10,-5.9348944999999995,0.710442500000001
11,-7.0909794999999995,0.710442500000001
12,-12.177753500000001,-0.29706549999999865
13,-3.6227245000000003,0.710442500000001
14,-8.478281500000001,0.4585655000000006
15,-8.0158475,1.2141965000000017
16,-2.2354224999999994,0.710442500000001
17,-11.484102499999999,-1.3045734999999983
18,-11.9465365,-1.3045734999999983
19,-3.6227245000000003,-1.5564504999999986
20,-10.0968005,1.466073500000002
21,-5.9348944999999995,-0.0451884999999983
22,-2.9290735000000003,-1.3045734999999983
23,-0.6169034999999994,-0.8008194999999994
24,-7.7846305000000005,-0.8008194999999994
25,-7.5534135000000004,-1.0526964999999988
26,-8.0158475,-2.8158354999999986
27,-5.0100264999999995,-0.8008194999999994
28,-15.5304,-0.8008194999999994
29,-4.0851584999999995,-1.0526964999999988
30,-5.2412434999999995,0.20668850000000116
31,-9.634366499999999,-0.0451884999999983
32,-0.8481205000000003,-1.808327499999999
33,-8.478281500000001,-2.3120814999999997
34,-6.3973285,-1.0526964999999988
35,-12.8714045,-1.0526964999999988
36,-7.5534135000000004,-0.0451884999999983
37,-5.4724605,-0.548942499999999
38,-8.2470645,-0.29706549999999865
39,-3.6227245000000003,-1.5564504999999986
40,-10.7904515,0.710442500000001
41,-5.2412434999999995,-2.3120814999999997
42,-7.3221965,-0.8008194999999994
43,-5.2412434999999995,-0.8008194999999994
44,-6.1661114999999995,-0.548942499999999
45,-7.7846305000000005,0.20668850000000116
46,-4.7788095,0.710442500000001
47,-10.328017500000001,-2.0602044999999993
48,-4.5475925,-1.0526964999999988
49,-8.478281500000001,1.969827500000001
50,-6.8597624999999995,-0.0451884999999983
51,-7.3221965,-0.0451884999999983
52,-6.1661114999999995,-1.3045734999999983
53,-8.0158475,-1.0526964999999988
54,-4.0851584999999995,-1.0526964999999988
55,-8.478281500000001,-0.29706549999999865
56,-8.9407155,0.4585655000000006
57,-5.4724605,-1.5564504999999986
58,-5.0100264999999995,-0.548942499999999
59,-0.8481205000000003,-1.0526964999999988
60,-5.7036775,-0.8008194999999994
61,-7.0909794999999995,0.20668850000000116
62,-6.6285455,-0.548942499999999
63,-6.6285455,-1.0526964999999988
64,-6.3973285,0.4585655000000006
65,-8.709498499999999,-0.29706549999999865
66,-7.7846305000000005,-0.0451884999999983
67,-5.4724605,-1.3045734999999983
68,-10.559234499999999,0.4585655000000006
69,-7.5534135000000004,1.466073500000002
70,-7.5534135000000004,-0.29706549999999865
71,-3.6227245000000003,-1.0526964999999988
72,-6.1661114999999995,-1.3045734999999983
73,-7.0909794999999995,0.20668850000000116
74,-9.1719325,-0.548942499999999
75,-6.1661114999999995,0.710442500000001
76,-9.8655835,-0.29706549999999865
77,-8.9407155,-0.0451884999999983
78,-7.0909794999999995,-2.3120814999999997
79,-5.2412434999999995,-0.8008194999999994
80,-9.403149500000001,-0.8008194999999994
81,-5.0100264999999995,-0.8008194999999994
82,-4.7788095,-1.0526964999999988
83,-6.6285455,0.4585655000000006
84,-5.4724605,-2.0602044999999993
85,-7.7846305000000005,-0.0451884999999983
86,-8.709498499999999,-1.5564504999999986
87,-4.7788095,2.4735815000000017
88,-9.8655835,0.710442500000001
89,-1.3105544999999994,-1.3045734999999983
90,-3.3915074999999995,-1.5564504999999986
91,-8.0158475,0.20668850000000116
92,-6.8597624999999995,-0.29706549999999865
93,-6.1661114999999995,-1.5564504999999986
94,-8.478281500000001,-0.29706549999999865
95,-4.0851584999999995,-1.3045734999999983
96,-6.8597624999999995,-0.8008194999999994
97,-8.709498499999999,0.4585655000000006
98,-4.5475925,-1.3045734999999983
99,-6.6285455,-1.0526964999999988
100,-9.403149500000001,0.710442500000001
101,-3.6227245000000003,-1.0526964999999988
102,-2.9290735000000003,0.4585655000000006
103,-7.3221965,0.20668850000000116
104,-7.7846305000000005,-0.8008194999999994
105,-9.403149500000001,-0.29706549999999865
106,-9.403149500000001,-1.808327499999999
107,-5.4724605,-0.29706549999999865
108,-6.6285455,-3.067712499999999
109,-7.3221965,0.9623195000000013
110,-2.2354224999999994,0.710442500000001
111,-5.7036775,-1.808327499999999
112,-5.0100264999999995,-1.5564504999999986
113,-4.7788095,0.20668850000000116
114,-3.8539415000000004,-1.3045734999999983
115,-5.4724605,-1.5564504999999986
116,-4.7788095,-0.8008194999999994
117,-3.8539415000000004,-1.5564504999999986
118,-9.8655835,-1.808327499999999
119,-7.3221965,-1.5564504999999986
120,-6.6285455,-2.0602044999999993
121,-7.5534135000000004,-0.0451884999999983
122,-12.6401875,-0.548942499999999
123,-8.2470645,-0.548942499999999
124,-7.7846305000000005,-0.548942499999999
125,-11.0216685,-0.0451884999999983
126,-8.478281500000001,-0.29706549999999865
127,-9.1719325,0.20668850000000116
128,-5.0100264999999995,0.20668850000000116
129,-6.1661114999999995,-1.5564504999999986
130,-7.5534135000000004,0.20668850000000116
131,-4.5475925,-0.548942499999999
132,-11.252885500000001,-1.5564504999999986
133,-11.252885500000001,-0.548942499999999
134,-7.7846305000000005,-0.29706549999999865
135,-7.7846305000000005,-0.29706549999999865
136,-2.6978565000000003,-1.3045734999999983
137,-5.9348944999999995,-0.0451884999999983
138,-8.2470645,-1.5564504999999986
139,-10.328017500000001,-0.0451884999999983
140,-7.7846305000000005,-2.3120814999999997
141,-8.709498499999999,-0.548942499999999
142,-5.2412434999999995,-0.29706549999999865
143,-6.8597624999999995,-1.808327499999999
144,1.2328325000000007,-0.8008194999999994
145,-10.0968005,-2.0602044999999993
146,-8.0158475,-0.0451884999999983
147,-9.8655835,-1.3045734999999983
148,-7.3221965,-1.5564504999999986
149,-3.1602904999999994,0.20668850000000116
150,-5.9348944999999995,-0.29706549999999865
151,-5.9348944999999995,-0.29706549999999865
152,-5.2412434999999995,-0.0451884999999983
153,-0.6169034999999994,-0.29706549999999865
154,-6.3973285,0.4585655000000006
155,-5.7036775,0.4585655000000006
156,-4.5475925,-2.0602044999999993
157,-2.2354224999999994,1.2141965000000017
158,-5.2412434999999995,-1.3045734999999983
159,-5.2412434999999995,-0.8008194999999994
160,-5.2412434999999995,0.4585655000000006
161,-4.7788095,-0.8008194999999994
162,-4.5475925,-0.548942499999999
163,-7.5534135000000004,0.20668850000000116
164,-6.6285455,-1.0526964999999988
165,-7.0909794999999995,1.969827500000001
166,-2.0042055000000003,-0.29706549999999865
167,-9.8655835,0.20668850000000116
168,-2.6978565000000003,0.20668850000000116
169,-6.6285455,-0.8008194999999994
170,-2.6978565000000003,-0.8008194999999994
171,-6.1661114999999995,-1.5564504999999986
172,-8.9407155,-1.3045734999999983
173,-6.8597624999999995,1.466073500000002
174,-10.0968005,-0.29706549999999865
175,-5.7036775,-0.548942499999999
176,-9.8655835,1.466073500000002
177,-8.2470645,-0.8008194999999994
178,-10.328017500000001,0.710442500000001
179,-4.5475925,-0.8008194999999994
180,-6.1661114999999995,-0.8008194999999994
181,-5.2412434999999995,0.4585655000000006
182,-4.7788095,-1.808327499999999
183,-11.484102499999999,-3.067712499999999
184,-6.3973285,1.969827500000001
185,-8.2470645,-0.548942499999999
186,-4.3163754999999995,-1.3045734999999983
187,-2.4666394999999994,-0.548942499999999
188,-5.7036775,0.9623195000000013
189,-12.6401875,-2.563958499999999
190,-8.9407155,-0.8008194999999994
191,-5.0100264999999995,-0.548942499999999
192,-5.0100264999999995,-2.3120814999999997
193,-6.1661114999999995,0.9623195000000013
194,-6.3973285,-0.548942499999999
195,-6.3973285,0.20668850000000116
196,-6.1661114999999995,-1.0526964999999988
197,-8.709498499999999,2.9773355000000015
198,-8.9407155,-0.29706549999999865
199,-5.2412434999999995,-1.3045734999999983
200,-6.6285455,1.466073500000002
201,-6.3973285,-0.548942499999999
202,-5.0100264999999995,-1.808327499999999
203,-10.0968005,0.20668850000000116
204,-7.0909794999999995,-0.548942499999999
205,-5.2412434999999995,-2.0602044999999993
206,-8.9407155,-0.0451884999999983
207,-4.5475925,-0.29706549999999865
208,-3.3915074999999995,-1.3045734999999983
209,-5.2412434999999995,-0.29706549999999865
210,-5.0100264999999995,-0.29706549999999865
211,-4.5475925,0.4585655000000006
212,-9.634366499999999,-1.3045734999999983
213,-4.5475925,-1.0526964999999988
214,-5.9348944999999995,-1.5564504999999986
215,-4.5475925,-2.3120814999999997
216,-5.0100264999999995,-1.0526964999999988
