,0,1
0,665184.46,552322.075
1,665184.46,561518.425
2,599236.3400000001,579911.125
3,618078.6599999999,552322.075
4,636920.98,607500.175
5,589815.1799999999,561518.425
6,580394.02,543125.7250000001
7,608657.5,570714.775
8,570972.86,515536.67500000005
9,608657.5,570714.775
10,580394.02,589107.4750000001
11,599236.3400000001,570714.775
12,627499.8200000001,570714.775
13,608657.5,533929.375
14,599236.3400000001,570714.775
15,674605.62,570714.775
16,608657.5,570714.775
17,599236.3400000001,570714.775
18,627499.8200000001,598303.825
19,599236.3400000001,607500.175
20,589815.1799999999,570714.775
21,599236.3400000001,570714.775
22,627499.8200000001,561518.425
23,665184.46,607500.175
24,599236.3400000001,552322.075
25,599236.3400000001,579911.125
26,561551.7,570714.775
27,608657.5,561518.425
28,608657.5,570714.775
29,570972.86,570714.775
30,608657.5,515536.67500000005
31,589815.1799999999,570714.775
32,627499.8200000001,552322.075
33,561551.7,497143.97500000003
34,627499.8200000001,570714.775
35,608657.5,552322.075
36,599236.3400000001,570714.775
37,599236.3400000001,598303.825
38,608657.5,552322.075
39,618078.6599999999,552322.075
40,618078.6599999999,552322.075
41,627499.8200000001,579911.125
42,608657.5,570714.775
43,636920.98,561518.425
44,580394.02,625892.875
45,542709.38,579911.125
46,627499.8200000001,579911.125
47,561551.7,625892.875
48,608657.5,570714.775
49,608657.5,552322.075
50,618078.6599999999,589107.4750000001
51,552130.54,644285.575
52,523867.06,506340.325
53,599236.3400000001,570714.775
54,599236.3400000001,616696.525
55,599236.3400000001,589107.4750000001
56,655763.3,570714.775
57,618078.6599999999,598303.825
58,580394.02,635089.2250000001
59,646342.1399999999,598303.825
60,684026.78,533929.375
61,655763.3,570714.775
62,542709.38,561518.425
63,599236.3400000001,533929.375
64,618078.6599999999,570714.775
65,627499.8200000001,543125.7250000001
66,608657.5,570714.775
67,599236.3400000001,497143.97500000003
68,608657.5,533929.375
69,599236.3400000001,533929.375
70,608657.5,552322.075
71,599236.3400000001,533929.375
72,618078.6599999999,515536.67500000005
73,599236.3400000001,625892.875
74,599236.3400000001,579911.125
75,514445.9,543125.7250000001
76,608657.5,570714.775
77,589815.1799999999,625892.875
78,608657.5,598303.825
79,580394.02,561518.425
80,618078.6599999999,533929.375
81,627499.8200000001,589107.4750000001
82,608657.5,570714.775
83,627499.8200000001,662678.275
84,599236.3400000001,579911.125
85,561551.7,561518.425
86,636920.98,533929.375
87,608657.5,533929.375
88,580394.02,653481.925
89,599236.3400000001,598303.825
90,608657.5,570714.775
91,608657.5,598303.825
92,608657.5,570714.775
93,570972.86,570714.775
94,618078.6599999999,533929.375
95,608657.5,570714.775
96,608657.5,589107.4750000001
97,646342.1399999999,579911.125
98,608657.5,570714.775
99,561551.7,561518.425
100,684026.78,616696.525
101,702869.1,598303.825
102,608657.5,570714.775
103,618078.6599999999,598303.825
104,608657.5,506340.325
105,599236.3400000001,570714.775
106,552130.54,589107.4750000001
107,542709.38,570714.775
108,570972.86,561518.425
109,684026.78,570714.775
110,608657.5,570714.775
111,608657.5,570714.775
112,589815.1799999999,625892.875
113,618078.6599999999,533929.375
114,580394.02,543125.7250000001
115,599236.3400000001,570714.775
116,599236.3400000001,570714.775
117,608657.5,570714.775
118,589815.1799999999,561518.425
119,589815.1799999999,625892.875
120,608657.5,533929.375
121,712290.26,607500.175
122,580394.02,506340.325
123,523867.06,561518.425
124,655763.3,589107.4750000001
125,608657.5,570714.775
126,608657.5,570714.775
127,589815.1799999999,570714.775
128,618078.6599999999,589107.4750000001
129,646342.1399999999,662678.275
130,542709.38,653481.925
131,552130.54,607500.175
132,599236.3400000001,589107.4750000001
133,589815.1799999999,570714.775
134,542709.38,543125.7250000001
135,646342.1399999999,579911.125
136,599236.3400000001,616696.525
137,561551.7,561518.425
138,618078.6599999999,616696.525
139,618078.6599999999,579911.125
140,570972.86,561518.425
141,636920.98,533929.375
142,561551.7,570714.775
143,599236.3400000001,635089.2250000001
144,608657.5,552322.075
145,608657.5,570714.775
146,599236.3400000001,598303.825
147,599236.3400000001,579911.125
148,618078.6599999999,543125.7250000001
149,608657.5,570714.775
150,599236.3400000001,570714.775
151,655763.3,570714.775
152,599236.3400000001,579911.125
153,674605.62,589107.4750000001
154,589815.1799999999,533929.375
155,655763.3,451162.225
156,608657.5,589107.4750000001
157,627499.8200000001,506340.325
158,599236.3400000001,570714.775
159,636920.98,589107.4750000001
160,589815.1799999999,644285.575
161,570972.86,570714.775
162,561551.7,570714.775
163,636920.98,589107.4750000001
164,570972.86,533929.375
165,570972.86,579911.125
166,665184.46,616696.525
167,665184.46,570714.775
168,599236.3400000001,533929.375
169,608657.5,616696.525
170,618078.6599999999,589107.4750000001
171,599236.3400000001,524733.025
172,570972.86,598303.825
173,599236.3400000001,543125.7250000001
174,608657.5,570714.775
175,542709.38,561518.425
176,589815.1799999999,552322.075
177,655763.3,589107.4750000001
178,589815.1799999999,533929.375
179,580394.02,543125.7250000001
180,693447.94,552322.075
181,608657.5,552322.075
182,627499.8200000001,543125.7250000001
183,599236.3400000001,635089.2250000001
184,627499.8200000001,616696.525
185,580394.02,570714.775
186,608657.5,570714.775
187,608657.5,579911.125
188,599236.3400000001,635089.2250000001
189,599236.3400000001,543125.7250000001
190,627499.8200000001,561518.425
191,693447.94,653481.925
192,618078.6599999999,570714.775
193,608657.5,570714.775
194,570972.86,579911.125
195,589815.1799999999,625892.875
196,608657.5,671874.625
197,589815.1799999999,570714.775
198,636920.98,579911.125
199,618078.6599999999,570714.775
200,589815.1799999999,579911.125
201,608657.5,579911.125
202,608657.5,570714.775
203,589815.1799999999,625892.875
204,684026.78,579911.125
205,599236.3400000001,579911.125
206,599236.3400000001,589107.4750000001
207,618078.6599999999,616696.525
208,608657.5,478751.275
209,608657.5,570714.775
210,580394.02,570714.775
211,599236.3400000001,598303.825
212,599236.3400000001,561518.425
213,608657.5,579911.125
214,580394.02,570714.775
215,608657.5,543125.7250000001
216,608657.5,570714.775
217,608657.5,570714.775
218,665184.46,570714.775
219,580394.02,561518.425
220,599236.3400000001,579911.125
221,608657.5,570714.775
222,599236.3400000001,570714.775
223,627499.8200000001,533929.375
224,599236.3400000001,589107.4750000001
225,580394.02,616696.525
226,655763.3,607500.175
227,561551.7,478751.275
228,608657.5,524733.025
229,570972.86,570714.775
230,627499.8200000001,579911.125
231,589815.1799999999,589107.4750000001
232,542709.38,625892.875
233,589815.1799999999,635089.2250000001
234,636920.98,552322.075
235,636920.98,625892.875
236,608657.5,561518.425
237,646342.1399999999,570714.775
238,523867.06,598303.825
239,599236.3400000001,533929.375
240,533288.22,561518.425
241,646342.1399999999,524733.025
242,618078.6599999999,561518.425
243,618078.6599999999,579911.125
244,599236.3400000001,644285.575
245,552130.54,579911.125
246,608657.5,607500.175
247,693447.94,616696.525
248,655763.3,579911.125
249,542709.38,598303.825
250,674605.62,561518.425
251,636920.98,589107.4750000001
252,693447.94,552322.075
253,533288.22,579911.125
254,523867.06,552322.075
255,552130.54,607500.175
256,693447.94,607500.175
257,589815.1799999999,598303.825
258,712290.26,625892.875
259,608657.5,589107.4750000001
260,561551.7,570714.775
261,589815.1799999999,607500.175
262,589815.1799999999,561518.425
263,627499.8200000001,515536.67500000005
264,561551.7,552322.075
265,580394.02,570714.775
266,580394.02,543125.7250000001
267,636920.98,579911.125
268,608657.5,570714.775
269,665184.46,589107.4750000001
270,627499.8200000001,561518.425
271,599236.3400000001,552322.075
272,599236.3400000001,579911.125
273,655763.3,570714.775
274,655763.3,497143.97500000003
275,608657.5,579911.125
276,646342.1399999999,579911.125
277,589815.1799999999,561518.425
278,589815.1799999999,598303.825
279,599236.3400000001,570714.775
280,580394.02,524733.025
281,618078.6599999999,579911.125
282,561551.7,579911.125
283,618078.6599999999,570714.775
284,589815.1799999999,570714.775
285,542709.38,515536.67500000005
286,589815.1799999999,579911.125
287,599236.3400000001,579911.125
288,627499.8200000001,561518.425
289,599236.3400000001,570714.775
290,608657.5,579911.125
291,570972.86,561518.425
292,589815.1799999999,570714.775
293,599236.3400000001,579911.125
294,580394.02,570714.775
295,674605.62,598303.825
296,589815.1799999999,552322.075
297,589815.1799999999,589107.4750000001
298,665184.46,561518.425
299,627499.8200000001,533929.375
300,797080.7,322413.325
