,0,1
0,24.9236925,5.747097500000001
1,26.791775500000004,7.3107755
2,25.1905615,6.268323499999999
3,25.1905615,4.7046455
4,25.7242995,5.2258715
5,24.123085500000002,5.747097500000001
6,25.1905615,6.7895495
7,24.6568235,6.268323499999999
8,27.058644500000003,6.5289365
9,25.7242995,6.268323499999999
10,26.524906500000004,7.8320015
11,26.791775500000004,4.4440325000000005
12,27.058644500000003,6.268323499999999
13,25.4574305,5.747097500000001
14,25.1905615,6.268323499999999
15,23.322478500000003,5.747097500000001
16,25.4574305,5.747097500000001
17,26.2580375,5.747097500000001
18,25.9911685,6.268323499999999
19,24.3899545,5.747097500000001
20,24.6568235,6.7895495
21,25.4574305,5.747097500000001
22,25.9911685,4.965258499999999
23,24.9236925,6.268323499999999
24,25.7242995,6.7895495
25,25.4574305,6.268323499999999
26,27.325513500000003,6.5289365
27,24.6568235,6.0077105
28,27.058644500000003,6.0077105
29,25.7242995,6.0077105
30,25.4574305,6.268323499999999
31,24.9236925,6.0077105
32,26.524906500000004,6.0077105
33,25.1905615,7.8320015
34,25.1905615,5.747097500000001
35,24.9236925,4.965258499999999
36,25.1905615,7.571388499999999
37,24.9236925,6.0077105
38,25.9911685,6.7895495
39,24.9236925,6.5289365
40,25.1905615,6.268323499999999
41,25.9911685,5.4864844999999995
42,24.9236925,5.4864844999999995
43,25.4574305,6.7895495
44,25.7242995,5.4864844999999995
45,26.791775500000004,4.7046455
46,24.3899545,7.3107755
47,24.6568235,5.2258715
48,25.7242995,6.7895495
49,27.058644500000003,5.747097500000001
50,26.524906500000004,6.0077105
51,25.1905615,6.268323499999999
52,25.7242995,7.571388499999999
53,26.2580375,6.7895495
54,24.9236925,6.268323499999999
55,25.1905615,5.747097500000001
56,25.4574305,7.0501625
57,25.4574305,7.3107755
58,27.058644500000003,7.0501625
59,24.3899545,5.2258715
60,24.6568235,5.747097500000001
61,25.4574305,4.7046455
62,26.2580375,7.0501625
63,24.3899545,4.965258499999999
64,25.4574305,4.965258499999999
65,24.9236925,7.3107755
66,24.6568235,6.0077105
67,26.524906500000004,6.7895495
68,25.7242995,5.747097500000001
69,26.791775500000004,5.4864844999999995
70,24.9236925,5.4864844999999995
71,25.9911685,5.2258715
72,25.1905615,5.4864844999999995
73,25.4574305,4.965258499999999
74,25.4574305,6.0077105
75,23.055609500000003,5.747097500000001
76,27.592382500000003,6.268323499999999
77,25.1905615,4.7046455
78,25.1905615,5.4864844999999995
79,25.4574305,6.268323499999999
80,27.325513500000003,5.4864844999999995
81,24.6568235,6.0077105
82,25.1905615,5.4864844999999995
83,25.1905615,6.0077105
84,24.9236925,4.4440325000000005
85,26.2580375,5.4864844999999995
86,25.9911685,6.5289365
87,24.6568235,6.7895495
88,24.9236925,4.4440325000000005
89,26.524906500000004,6.7895495
90,25.1905615,6.0077105
91,24.6568235,5.747097500000001
92,25.7242995,6.0077105
93,26.2580375,6.0077105
94,26.791775500000004,5.747097500000001
95,26.2580375,4.965258499999999
96,25.1905615,5.2258715
97,24.6568235,6.7895495
98,25.7242995,6.268323499999999
99,25.9911685,7.571388499999999
100,18.5188365,12.523035499999999
101,18.2519675,12.523035499999999
102,17.9850985,10.4381315
103,17.7182295,12.0018095
