,0,1,2
0,1.2870935500000003,0.05740127499999992,-0.39245485999999996
1,1.3942608100000002,-0.024028145000000167,-0.24926781999999992
2,1.1084814500000004,0.26097482500000013,-0.42825161999999994
3,1.4657056500000003,0.26097482500000013,-0.49984514
4,1.6085953300000002,0.09811598499999996,-0.46404838
5,1.0013141900000002,-0.0647428550000001,-0.67882894
6,1.5014280700000004,0.30168953499999995,-0.5356419
7,1.6085953300000002,-0.14617227500000007,-0.2850645799999999
8,1.0727590300000003,-0.3904605350000001,-0.3566580999999999
9,1.6800401700000003,0.09811598499999996,-0.2850645799999999
10,1.4657056500000003,-0.3904605350000001,-0.39245485999999996
11,0.9298693500000004,0.26097482500000013,-0.3208613399999999
12,1.6443177500000001,0.138830695,-0.24926781999999992
13,1.6085953300000002,-0.309031115,-0.3566580999999999
14,1.1442038700000003,-0.268316405,-0.8936095000000001
15,1.5371504900000004,0.17954540500000005,-0.8936095000000001
16,1.25137113,-0.34974582500000007,-0.03448726000000002
17,0.8227020900000002,-0.309031115,-0.39245485999999996
18,0.8941469300000002,0.3424042449999998,-0.60723542
19,0.8227020900000002,0.30168953499999995,-0.2850645799999999
20,1.5371504900000004,0.05740127499999992,0.07290302000000015
21,1.5728729100000003,0.4645483749999999,-0.64303218
22,1.5728729100000003,-0.4718899550000001,-0.21347105999999993
23,0.9655917700000003,0.3424042449999998,-0.82201598
24,0.9655917700000003,-0.309031115,-0.03448726000000002
25,1.5371504900000004,-0.0647428550000001,-1.00099978
26,0.7869796700000002,-0.3904605350000001,-0.2850645799999999
27,0.8941469300000002,-0.18688698500000012,0.03710626000000017
28,1.8229298500000002,-0.14617227500000007,-0.7146257
29,1.3585383900000003,-0.024028145000000167,-1.10839006
30,1.25137113,-0.6347487950000001,-0.64303218
31,1.5371504900000004,0.016686564999999876,0.1802933000000001
32,1.7514850100000003,-0.4718899550000001,-0.2850645799999999
33,1.8586522700000003,-0.024028145000000167,-0.78621922
34,1.2870935500000003,0.7088366350000002,-0.42825161999999994
35,1.9300971100000004,-0.0647428550000001,-0.67882894
36,1.2870935500000003,-0.512604665,-0.96520302
37,1.1084814500000004,-0.6347487950000001,-0.75042246
38,2.0015419500000005,-0.024028145000000167,-0.42825161999999994
39,1.7514850100000003,0.17954540500000005,0.07290302000000015
40,1.6443177500000001,0.3424042449999998,0.07290302000000015
41,0.67981241,-0.3904605350000001,-0.67882894
42,0.5369227300000001,-0.10545756500000003,-0.5356419
43,1.2156487100000002,0.749551345,-0.5356419
44,1.5014280700000004,0.545977795,0.0013095000000000745
45,1.0370366100000001,-0.024028145000000167,-1.17998358
46,1.0013141900000002,0.09811598499999996,-1.14418682
47,1.25137113,0.586692505,0.07290302000000015
48,1.3585383900000003,-0.0647428550000001,0.32348034000000003
49,1.2156487100000002,-0.756892925,-0.24926781999999992
50,1.6443177500000001,0.7088366350000002,-0.42825161999999994
51,1.8943746900000005,0.05740127499999992,-0.92940626
52,0.8227020900000002,-0.43117524500000015,-0.92940626
53,1.6085953300000002,0.4645483749999999,-1.00099978
54,1.6800401700000003,0.05740127499999992,0.25188682000000007
55,1.1442038700000003,0.7902660549999998,-0.2850645799999999
56,1.8229298500000002,-0.43117524500000015,-0.8936095000000001
57,1.3942608100000002,0.7902660549999998,-0.57143866
58,1.5014280700000004,0.17954540500000005,0.32348034000000003
59,1.5728729100000003,-0.756892925,-0.46404838
60,1.1442038700000003,-0.024028145000000167,-1.2873738600000002
61,2.090848,-0.14617227500000007,-0.3566580999999999
62,0.42975547000000014,0.05740127499999992,-0.42825161999999994
63,1.5728729100000003,-0.7976076350000001,-0.60723542
64,0.8584245100000001,-0.5533193750000001,-1.00099978
65,1.9658195300000003,0.3424042449999998,-0.03448726000000002
66,0.7869796700000002,0.505263085,-0.92940626
67,1.5014280700000004,-0.8383223450000001,-0.3208613399999999
68,1.8943746900000005,0.05740127499999992,0.1802933000000001
69,0.8584245100000001,0.586692505,0.07290302000000015
70,2.07298679,-0.3904605350000001,-0.42825161999999994
71,1.0370366100000001,-0.3904605350000001,0.32348034000000003
72,1.8229298500000002,0.545977795,-0.03448726000000002
73,1.8943746900000005,-0.5533193750000001,-0.07028402
74,1.3942608100000002,0.2202601150000001,-1.32317062
75,2.07298679,0.3424042449999998,-0.7146257
76,0.8584245100000001,-0.6347487950000001,-0.96520302
77,1.8229298500000002,0.26097482500000013,-1.14418682
78,1.1442038700000003,-0.18688698500000012,-1.341069
79,1.8943746900000005,-0.024028145000000167,-1.10839006
80,0.5369227300000001,-0.5533193750000001,-0.3566580999999999
81,0.42975547000000014,0.17954540500000005,-0.07028402
82,1.5728729100000003,-0.716178215,0.07290302000000015
83,1.5014280700000004,0.8716954749999999,-0.21347105999999993
84,1.9300971100000004,0.586692505,-0.14187753999999997
85,1.6443177500000001,-0.512604665,0.25188682000000007
