,3
0,-1.3416407864998738
1,-1.3416407864998738
2,-1.3416407864998738
3,-1.3416407864998738
4,-1.3416407864998738
5,-1.3416407864998738
6,-1.3416407864998738
7,-1.3416407864998738
8,-1.3416407864998738
9,-1.3416407864998738
10,-1.3416407864998738
11,-1.3416407864998738
12,-1.3416407864998738
13,-1.3416407864998738
14,-1.3416407864998738
15,-1.3416407864998738
16,-1.3416407864998738
17,-1.3416407864998738
18,-1.3416407864998738
19,-1.3416407864998738
20,-1.3416407864998738
21,-1.3416407864998738
22,-1.3416407864998738
23,-1.3416407864998738
24,-1.3416407864998738
25,-1.3416407864998738
26,-1.3416407864998738
27,-1.3416407864998738
28,-1.3416407864998738
29,-1.3416407864998738
30,-1.3416407864998738
31,-1.3416407864998738
32,-1.3416407864998738
33,-1.3416407864998738
34,-1.3416407864998738
35,-1.3416407864998738
36,-1.3416407864998738
37,-1.3416407864998738
38,-1.3416407864998738
39,-1.3416407864998738
40,-1.3416407864998738
41,-1.3416407864998738
42,-1.3416407864998738
43,-1.3416407864998738
44,-1.3416407864998738
45,-1.3416407864998738
46,-1.3416407864998738
47,-1.3416407864998738
48,-1.3416407864998738
49,-1.3416407864998738
50,-1.3416407864998738
51,-1.3416407864998738
52,-1.3416407864998738
53,-1.3416407864998738
54,-1.3416407864998738
55,-1.3416407864998738
56,-1.3416407864998738
57,-1.3416407864998738
58,-1.3416407864998738
59,-1.3416407864998738
60,-1.3416407864998738
61,-1.3416407864998738
62,-1.3416407864998738
63,-1.3416407864998738
64,-1.3416407864998738
65,-1.3416407864998738
66,-1.3416407864998738
67,-1.3416407864998738
68,-1.3416407864998738
69,-1.3416407864998738
70,-1.3416407864998738
71,-1.3416407864998738
72,-1.3416407864998738
73,-1.3416407864998738
74,-1.3416407864998738
75,-1.3416407864998738
76,-1.3416407864998738
77,-1.3416407864998738
78,-1.3416407864998738
79,-1.3416407864998738
80,-1.3416407864998738
81,-1.3416407864998738
82,-1.3416407864998738
83,-1.3416407864998738
84,-1.3416407864998738
85,-1.3416407864998738
86,-1.3416407864998738
87,-1.3416407864998738
88,-1.3416407864998738
89,-1.3416407864998738
90,-1.3416407864998738
91,-1.3416407864998738
92,-1.3416407864998738
93,-1.3416407864998738
94,-1.3416407864998738
95,-1.3416407864998738
96,-1.3416407864998738
97,-1.3416407864998738
98,-1.3416407864998738
99,-1.3416407864998738
100,-0.4472135954999579
101,-0.4472135954999579
102,-0.4472135954999579
103,-0.4472135954999579
104,-0.4472135954999579
105,-0.4472135954999579
106,-0.4472135954999579
107,-0.4472135954999579
108,-0.4472135954999579
109,-0.4472135954999579
110,-0.4472135954999579
111,-0.4472135954999579
112,-0.4472135954999579
113,-0.4472135954999579
114,-0.4472135954999579
115,-0.4472135954999579
116,-0.4472135954999579
117,-0.4472135954999579
118,-0.4472135954999579
119,-0.4472135954999579
120,-0.4472135954999579
121,-0.4472135954999579
122,-0.4472135954999579
123,-0.4472135954999579
124,-0.4472135954999579
125,-0.4472135954999579
126,-0.4472135954999579
127,-0.4472135954999579
128,-0.4472135954999579
129,-0.4472135954999579
130,-0.4472135954999579
131,-0.4472135954999579
132,-0.4472135954999579
133,-0.4472135954999579
134,-0.4472135954999579
135,-0.4472135954999579
136,-0.4472135954999579
137,-0.4472135954999579
138,-0.4472135954999579
139,-0.4472135954999579
140,-0.4472135954999579
141,-0.4472135954999579
142,-0.4472135954999579
143,-0.4472135954999579
144,-0.4472135954999579
145,-0.4472135954999579
146,-0.4472135954999579
147,-0.4472135954999579
148,-0.4472135954999579
149,-0.4472135954999579
150,-0.4472135954999579
151,-0.4472135954999579
152,-0.4472135954999579
153,-0.4472135954999579
154,-0.4472135954999579
155,-0.4472135954999579
156,-0.4472135954999579
157,-0.4472135954999579
158,-0.4472135954999579
159,-0.4472135954999579
160,-0.4472135954999579
161,-0.4472135954999579
162,-0.4472135954999579
163,-0.4472135954999579
164,-0.4472135954999579
165,-0.4472135954999579
166,-0.4472135954999579
167,-0.4472135954999579
168,-0.4472135954999579
169,-0.4472135954999579
170,-0.4472135954999579
171,-0.4472135954999579
172,-0.4472135954999579
173,-0.4472135954999579
174,-0.4472135954999579
175,-0.4472135954999579
176,-0.4472135954999579
177,-0.4472135954999579
178,-0.4472135954999579
179,-0.4472135954999579
180,-0.4472135954999579
181,-0.4472135954999579
182,-0.4472135954999579
183,-0.4472135954999579
184,-0.4472135954999579
185,-0.4472135954999579
186,-0.4472135954999579
187,-0.4472135954999579
188,-0.4472135954999579
189,-0.4472135954999579
190,-0.4472135954999579
191,-0.4472135954999579
192,-0.4472135954999579
193,-0.4472135954999579
194,-0.4472135954999579
195,-0.4472135954999579
196,-0.4472135954999579
197,-0.4472135954999579
198,-0.4472135954999579
199,-0.4472135954999579
200,0.4472135954999579
201,0.4472135954999579
202,0.4472135954999579
203,0.4472135954999579
204,0.4472135954999579
205,0.4472135954999579
206,0.4472135954999579
207,0.4472135954999579
208,0.4472135954999579
209,0.4472135954999579
210,0.4472135954999579
211,0.4472135954999579
212,0.4472135954999579
213,0.4472135954999579
214,0.4472135954999579
215,0.4472135954999579
216,0.4472135954999579
217,0.4472135954999579
218,0.4472135954999579
219,0.4472135954999579
220,0.4472135954999579
221,0.4472135954999579
222,0.4472135954999579
223,0.4472135954999579
224,0.4472135954999579
225,0.4472135954999579
226,0.4472135954999579
227,0.4472135954999579
228,0.4472135954999579
229,0.4472135954999579
230,0.4472135954999579
231,0.4472135954999579
232,0.4472135954999579
233,0.4472135954999579
234,0.4472135954999579
235,0.4472135954999579
236,0.4472135954999579
237,0.4472135954999579
238,0.4472135954999579
239,0.4472135954999579
240,0.4472135954999579
241,0.4472135954999579
242,0.4472135954999579
243,0.4472135954999579
244,0.4472135954999579
245,0.4472135954999579
246,0.4472135954999579
247,0.4472135954999579
248,0.4472135954999579
249,0.4472135954999579
250,0.4472135954999579
251,0.4472135954999579
252,0.4472135954999579
253,0.4472135954999579
254,0.4472135954999579
255,0.4472135954999579
256,0.4472135954999579
257,0.4472135954999579
258,0.4472135954999579
259,0.4472135954999579
260,0.4472135954999579
261,0.4472135954999579
262,0.4472135954999579
263,0.4472135954999579
264,0.4472135954999579
265,0.4472135954999579
266,0.4472135954999579
267,0.4472135954999579
268,0.4472135954999579
269,0.4472135954999579
270,0.4472135954999579
271,0.4472135954999579
272,0.4472135954999579
273,0.4472135954999579
274,0.4472135954999579
275,0.4472135954999579
276,0.4472135954999579
277,0.4472135954999579
278,0.4472135954999579
279,0.4472135954999579
280,0.4472135954999579
281,0.4472135954999579
282,0.4472135954999579
283,0.4472135954999579
284,0.4472135954999579
285,0.4472135954999579
286,0.4472135954999579
287,0.4472135954999579
288,0.4472135954999579
289,0.4472135954999579
290,0.4472135954999579
291,0.4472135954999579
292,0.4472135954999579
293,0.4472135954999579
294,0.4472135954999579
295,0.4472135954999579
296,0.4472135954999579
297,0.4472135954999579
298,0.4472135954999579
299,0.4472135954999579
300,1.3416407864998738
301,1.3416407864998738
302,1.3416407864998738
303,1.3416407864998738
304,1.3416407864998738
305,1.3416407864998738
306,1.3416407864998738
307,1.3416407864998738
308,1.3416407864998738
309,1.3416407864998738
310,1.3416407864998738
311,1.3416407864998738
312,1.3416407864998738
313,1.3416407864998738
314,1.3416407864998738
315,1.3416407864998738
316,1.3416407864998738
317,1.3416407864998738
318,1.3416407864998738
319,1.3416407864998738
320,1.3416407864998738
321,1.3416407864998738
322,1.3416407864998738
323,1.3416407864998738
324,1.3416407864998738
325,1.3416407864998738
326,1.3416407864998738
327,1.3416407864998738
328,1.3416407864998738
329,1.3416407864998738
330,1.3416407864998738
331,1.3416407864998738
332,1.3416407864998738
333,1.3416407864998738
334,1.3416407864998738
335,1.3416407864998738
336,1.3416407864998738
337,1.3416407864998738
338,1.3416407864998738
339,1.3416407864998738
340,1.3416407864998738
341,1.3416407864998738
342,1.3416407864998738
343,1.3416407864998738
344,1.3416407864998738
345,1.3416407864998738
346,1.3416407864998738
347,1.3416407864998738
348,1.3416407864998738
349,1.3416407864998738
350,1.3416407864998738
351,1.3416407864998738
352,1.3416407864998738
353,1.3416407864998738
354,1.3416407864998738
355,1.3416407864998738
356,1.3416407864998738
357,1.3416407864998738
358,1.3416407864998738
359,1.3416407864998738
360,1.3416407864998738
361,1.3416407864998738
362,1.3416407864998738
363,1.3416407864998738
364,1.3416407864998738
365,1.3416407864998738
366,1.3416407864998738
367,1.3416407864998738
368,1.3416407864998738
369,1.3416407864998738
370,1.3416407864998738
371,1.3416407864998738
372,1.3416407864998738
373,1.3416407864998738
374,1.3416407864998738
375,1.3416407864998738
376,1.3416407864998738
377,1.3416407864998738
378,1.3416407864998738
379,1.3416407864998738
380,1.3416407864998738
381,1.3416407864998738
382,1.3416407864998738
383,1.3416407864998738
384,1.3416407864998738
385,1.3416407864998738
386,1.3416407864998738
387,1.3416407864998738
388,1.3416407864998738
389,1.3416407864998738
390,1.3416407864998738
391,1.3416407864998738
392,1.3416407864998738
393,1.3416407864998738
394,1.3416407864998738
395,1.3416407864998738
396,1.3416407864998738
397,1.3416407864998738
398,1.3416407864998738
399,1.3416407864998738
