@relation none
@attribute 0 real
@attribute 1 real
@attribute 2 string
@data
-1.4295528543460159,-1.0025028983280329,'-0.8784381271934218'
-1.2460596658274454,0.09492370763104212,'-0.8784381271934218'
-0.03417067180858531,-1.380213089742778,'-0.8784381271934218'
-1.465985248488263,-0.7114059528196032,'-0.8784381271934218'
0.14874640958608282,-1.5244713898148639,'-0.8784381271934218'
0.16209251432685276,-0.3705489197927696,'-0.8784381271934218'
-0.8896374068026386,-0.8081186149903266,'-0.8784381271934218'
-0.8140875651251945,-0.48148642942519243,'-0.8784381271934218'
-1.5929743801967102,-0.8988676967123378,'-0.8784381271934218'
-1.1697327419105252,-0.9260254848505404,'-0.8784381271934218'
0.3222409245493181,-0.3560934366231088,'-0.8784381271934218'
-0.379986162153444,-1.658047614991903,'-0.8784381271934218'
-1.3849748289117991,-0.37989746942900293,'-0.8784381271934218'
-0.8274045898653188,-1.480610720931679,'-0.8784381271934218'
-0.8176773296493429,-0.6085580339964975,'-0.8784381271934218'
-0.07346890001446296,-0.38691018223347845,'-0.8784381271934218'
-1.4037734337736316,-0.11948044879892673,'-0.8784381271934218'
0.03265226167509408,-1.1754710087836244,'-0.8784381271934218'
-1.5108976939299052,-1.230325891113984,'-0.8784381271934218'
-1.5012027448257579,-1.2223732944469898,'-0.8784381271934218'
-0.6098684139242201,-0.6293464615682217,'-0.8784381271934218'
0.29431281504033724,-0.5145557749200856,'-0.8784381271934218'
-1.039380023460729,-0.14622482676586648,'-0.8784381271934218'
0.11217830877415588,-0.031303908977370315,'-0.8784381271934218'
-1.0279984343191333,-1.2879154539815985,'-0.8784381271934218'
-0.9853477667054875,-1.1650369106272127,'-0.8784381271934218'
-0.23640689007664348,-1.2846830858640064,'-0.8784381271934218'
-1.2399496345806724,-1.3735628044793844,'-0.8784381271934218'
-0.14456110070404463,-0.498631506452356,'-0.8784381271934218'
-0.8623425950854967,0.2190339843941863,'-0.8784381271934218'
-1.2831463599842199,-1.1819738952862908,'-0.8784381271934218'
-0.8757920953841181,-0.20796392486340898,'-0.8784381271934218'
-1.5255637075888702,-0.3591922788045129,'-0.8784381271934218'
-0.6496046192509333,-0.25413684677663534,'-0.8784381271934218'
0.5243776245929443,-0.7673463836701414,'-0.8784381271934218'
-0.5961991980651649,-1.4328656611775679,'-0.8784381271934218'
-1.4778418109737383,-0.5897915706013358,'-0.8784381271934218'
-0.32251115643287354,-0.23718477542087088,'-0.8784381271934218'
-0.5117250273006836,-1.2903484005851293,'-0.8784381271934218'
-0.5476129792086202,-1.3844807173915945,'-0.8784381271934218'
