,2
0,-1.7252272530966373
1,-1.7252272530966373
2,-1.7252272530966373
3,-1.7252272530966373
4,-1.7252272530966373
5,-1.7252272530966373
6,-1.7252272530966373
7,-1.7252272530966373
8,-1.7252272530966373
9,-1.7252272530966373
10,-1.7252272530966373
11,-1.7252272530966373
12,-1.7252272530966373
13,-1.7252272530966373
14,-1.7252272530966373
15,-1.7252272530966373
16,-1.7252272530966373
17,-1.7252272530966373
18,-1.7252272530966373
19,-1.7252272530966373
20,-1.7252272530966373
21,-1.7252272530966373
22,-1.7252272530966373
23,-1.7252272530966373
24,-1.7252272530966373
25,-1.7252272530966373
26,-1.7252272530966373
27,-1.7252272530966373
28,-1.7252272530966373
29,-1.7252272530966373
30,-1.7252272530966373
31,-1.7252272530966373
32,-1.7252272530966373
33,-1.7252272530966373
34,-1.7252272530966373
35,-1.7252272530966373
36,-1.7252272530966373
37,-1.7252272530966373
38,-1.7252272530966373
39,-1.7252272530966373
40,-1.7252272530966373
41,-1.7252272530966373
42,-1.7252272530966373
43,-1.7252272530966373
44,-1.7252272530966373
45,-1.7252272530966373
46,-1.7252272530966373
47,-1.7252272530966373
48,-1.7252272530966373
49,-1.7252272530966373
50,-1.7252272530966373
51,-1.7252272530966373
52,-1.7252272530966373
53,-1.7252272530966373
54,-1.7252272530966373
55,-1.7252272530966373
56,-1.7252272530966373
57,-1.7252272530966373
58,-1.7252272530966373
59,-1.7252272530966373
60,-1.7252272530966373
61,-1.7252272530966373
62,-1.7252272530966373
63,-1.7252272530966373
64,-1.7252272530966373
65,-1.7252272530966373
66,-1.7252272530966373
67,-1.7252272530966373
68,-1.7252272530966373
69,-1.7252272530966373
70,-1.7252272530966373
71,-1.7252272530966373
72,-1.7252272530966373
73,-1.7252272530966373
74,-1.7252272530966373
75,-1.7252272530966373
76,-1.7252272530966373
77,-1.7252272530966373
78,-1.7252272530966373
79,-1.7252272530966373
80,-1.7252272530966373
81,-1.7252272530966373
82,-1.7252272530966373
83,-1.7252272530966373
84,-1.7252272530966373
85,-1.7252272530966373
86,-1.7252272530966373
87,-1.7252272530966373
88,-1.7252272530966373
89,-1.7252272530966373
90,-1.7252272530966373
91,-1.7252272530966373
92,-1.7252272530966373
93,-1.7252272530966373
94,-1.7252272530966373
95,-1.7252272530966373
96,-1.7252272530966373
97,-1.7252272530966373
98,-1.7252272530966373
99,-1.7252272530966373
100,-1.7252272530966373
101,-1.7252272530966373
102,-1.7252272530966373
103,-1.7252272530966373
104,-1.7252272530966373
105,-1.7252272530966373
106,-1.7252272530966373
107,-1.7252272530966373
108,-1.7252272530966373
109,-1.7252272530966373
110,-1.7252272530966373
111,-1.7252272530966373
112,-1.7252272530966373
113,-1.7252272530966373
114,-1.7252272530966373
115,-1.7252272530966373
116,-1.7252272530966373
117,-1.7252272530966373
118,-1.7252272530966373
119,-1.7252272530966373
120,-1.7252272530966373
121,-1.7252272530966373
122,-1.7252272530966373
123,-1.7252272530966373
124,-1.7252272530966373
125,-1.7252272530966373
126,-1.7252272530966373
127,-1.7252272530966373
128,-1.7252272530966373
129,-1.7252272530966373
130,-1.7252272530966373
131,-1.7252272530966373
132,-1.7252272530966373
133,-1.7252272530966373
134,-1.7252272530966373
135,-1.7252272530966373
136,-1.7252272530966373
137,-1.7252272530966373
138,-1.7252272530966373
139,-1.7252272530966373
140,-1.7252272530966373
141,-1.7252272530966373
142,-1.7252272530966373
143,-1.7252272530966373
144,-1.7252272530966373
145,-1.7252272530966373
146,-1.7252272530966373
147,-1.7252272530966373
148,-1.7252272530966373
149,-1.7252272530966373
150,-1.7252272530966373
151,-1.7252272530966373
152,-1.7252272530966373
153,-1.7252272530966373
154,-1.7252272530966373
155,-1.7252272530966373
156,-1.7252272530966373
157,-1.7252272530966373
158,-1.7252272530966373
159,-1.7252272530966373
160,-0.5422410833550061
161,-0.5422410833550061
162,-0.5422410833550061
163,-0.5422410833550061
164,-0.5422410833550061
165,-0.5422410833550061
166,-0.5422410833550061
167,-0.5422410833550061
168,-0.5422410833550061
169,-0.5422410833550061
170,-0.5422410833550061
171,-0.5422410833550061
172,-0.5422410833550061
173,-0.5422410833550061
174,-0.5422410833550061
175,-0.5422410833550061
176,-0.5422410833550061
177,-0.5422410833550061
178,-0.5422410833550061
179,-0.5422410833550061
180,-0.5422410833550061
181,-0.5422410833550061
182,-0.5422410833550061
183,-0.5422410833550061
184,-0.5422410833550061
185,-0.5422410833550061
186,-0.5422410833550061
187,-0.5422410833550061
188,-0.5422410833550061
189,-0.5422410833550061
190,-0.5422410833550061
191,-0.5422410833550061
192,-0.5422410833550061
193,-0.5422410833550061
194,-0.5422410833550061
195,-0.5422410833550061
196,-0.5422410833550061
197,-0.5422410833550061
198,-0.5422410833550061
199,-0.5422410833550061
200,-0.5422410833550061
201,-0.5422410833550061
202,-0.5422410833550061
203,-0.5422410833550061
204,-0.5422410833550061
205,-0.5422410833550061
206,-0.5422410833550061
207,-0.5422410833550061
208,-0.5422410833550061
209,-0.5422410833550061
210,-0.5422410833550061
211,-0.5422410833550061
212,-0.5422410833550061
213,-0.5422410833550061
214,-0.5422410833550061
215,-0.5422410833550061
216,-0.5422410833550061
217,-0.5422410833550061
218,-0.5422410833550061
219,-0.5422410833550061
220,-0.5422410833550061
221,-0.5422410833550061
222,-0.5422410833550061
223,-0.5422410833550061
224,-0.5422410833550061
225,-0.5422410833550061
226,-0.5422410833550061
227,-0.5422410833550061
228,-0.5422410833550061
229,-0.5422410833550061
230,-0.5422410833550061
231,-0.5422410833550061
232,-0.5422410833550061
233,-0.5422410833550061
234,-0.5422410833550061
235,-0.5422410833550061
236,-0.5422410833550061
237,-0.5422410833550061
238,-0.5422410833550061
239,-0.5422410833550061
240,-0.5422410833550061
241,-0.5422410833550061
242,-0.5422410833550061
243,-0.5422410833550061
244,-0.5422410833550061
245,-0.5422410833550061
246,-0.5422410833550061
247,-0.5422410833550061
248,-0.5422410833550061
249,-0.5422410833550061
250,-0.5422410833550061
251,-0.5422410833550061
252,-0.5422410833550061
253,-0.5422410833550061
254,-0.5422410833550061
255,-0.5422410833550061
256,-0.5422410833550061
257,-0.5422410833550061
258,-0.5422410833550061
259,-0.5422410833550061
260,-0.5422410833550061
261,-0.5422410833550061
262,-0.5422410833550061
263,-0.5422410833550061
264,-0.5422410833550061
265,-0.5422410833550061
266,-0.5422410833550061
267,-0.5422410833550061
268,-0.5422410833550061
269,-0.5422410833550061
270,-0.5422410833550061
271,-0.5422410833550061
272,-0.5422410833550061
273,-0.5422410833550061
274,-0.5422410833550061
275,-0.5422410833550061
276,-0.5422410833550061
277,-0.5422410833550061
278,-0.5422410833550061
279,-0.5422410833550061
280,-0.5422410833550061
281,-0.5422410833550061
282,-0.5422410833550061
283,-0.5422410833550061
284,-0.5422410833550061
285,-0.5422410833550061
286,-0.5422410833550061
287,-0.5422410833550061
288,-0.5422410833550061
289,-0.5422410833550061
290,-0.5422410833550061
291,-0.5422410833550061
292,-0.5422410833550061
293,-0.5422410833550061
294,-0.5422410833550061
295,-0.5422410833550061
296,-0.5422410833550061
297,-0.5422410833550061
298,-0.5422410833550061
299,-0.5422410833550061
300,-0.5422410833550061
301,-0.5422410833550061
302,-0.5422410833550061
303,-0.5422410833550061
304,-0.5422410833550061
305,-0.5422410833550061
306,-0.5422410833550061
307,-0.5422410833550061
308,-0.5422410833550061
309,-0.5422410833550061
310,-0.5422410833550061
311,-0.5422410833550061
312,-0.5422410833550061
313,-0.5422410833550061
314,-0.5422410833550061
315,-0.5422410833550061
