,2
0,-1.1522117288649385
1,-1.1522117288649385
2,-1.1522117288649385
3,-1.1522117288649385
4,-1.1522117288649385
5,-1.1522117288649385
6,-1.1522117288649385
7,-1.1522117288649385
8,-1.1522117288649385
9,-1.1522117288649385
10,-1.1522117288649385
11,-1.1522117288649385
12,-1.1522117288649385
13,-1.1522117288649385
14,-1.1522117288649385
15,-1.1522117288649385
16,-1.1522117288649385
17,-1.1522117288649385
18,-1.1522117288649385
19,-1.1522117288649385
20,-1.1522117288649385
21,-1.1522117288649385
22,-1.1522117288649385
23,-1.1522117288649385
24,-1.1522117288649385
25,-1.1522117288649385
26,-1.1522117288649385
27,-1.1522117288649385
28,-1.1522117288649385
29,-1.1522117288649385
30,-1.1522117288649385
31,-1.1522117288649385
32,-1.1522117288649385
33,-1.1522117288649385
34,-1.1522117288649385
35,-1.1522117288649385
36,-1.1522117288649385
37,-1.1522117288649385
38,-1.1522117288649385
39,-1.1522117288649385
40,-1.1522117288649385
41,-1.1522117288649385
42,-1.1522117288649385
43,-1.1522117288649385
44,-1.1522117288649385
45,-1.1522117288649385
46,-1.1522117288649385
47,-1.1522117288649385
48,-1.1522117288649385
49,-1.1522117288649385
50,-1.1522117288649385
51,-1.1522117288649385
52,-1.1522117288649385
53,-1.1522117288649385
54,-1.1522117288649385
55,-1.1522117288649385
56,-1.1522117288649385
57,-1.1522117288649385
58,-1.1522117288649385
59,-1.1522117288649385
60,-1.1522117288649385
61,-1.1522117288649385
62,-1.1522117288649385
63,-1.1522117288649385
64,-1.1522117288649385
65,-1.1522117288649385
66,-1.1522117288649385
67,-1.1522117288649385
68,-1.1522117288649385
69,-1.1522117288649385
70,-1.1522117288649385
71,-1.1522117288649385
72,-1.1522117288649385
73,-1.1522117288649385
74,-1.1522117288649385
75,-1.1522117288649385
76,-1.1522117288649385
77,-1.1522117288649385
78,-1.1522117288649385
79,-1.1522117288649385
80,-1.1522117288649385
81,-1.1522117288649385
82,-1.1522117288649385
83,-1.1522117288649385
84,-1.1522117288649385
85,-1.1522117288649385
86,-1.1522117288649385
87,-1.1522117288649385
88,-1.1522117288649385
89,-1.1522117288649385
90,-1.1522117288649385
91,-1.1522117288649385
92,-1.1522117288649385
