@relation none
@attribute 0 real
@attribute 1 real
@attribute 2 string
@data
-1.0880520011553647,-1.1163415935568874,'-0.8515940726597593'
-0.3538110349471343,-0.5908214183259909,'-0.8515940726597593'
-0.016419829286071108,-1.4454664456378892,'-0.8515940726597593'
-1.136196338145475,-1.5418800853311219,'-0.8515940726597593'
-1.0272608975789579,-0.7136334846632233,'-0.8515940726597593'
-1.1424757456723797,-0.27120693203614094,'-0.8515940726597593'
-0.1589925823711847,0.3737941159117121,'-0.8515940726597593'
-1.3892544701243064,-0.1460039705450884,'-0.8515940726597593'
-0.048056327413761625,-0.19954277304766585,'-0.8515940726597593'
-0.3149530522172149,-0.5446577283010524,'-0.8515940726597593'
-1.3168886129802029,-1.0436180653843656,'-0.8515940726597593'
-0.7952746252134044,0.23982426700569895,'-0.8515940726597593'
-1.3355459541073162,-1.2892948691810526,'-0.8515940726597593'
0.26590873865029724,-0.38463946085354744,'-0.8515940726597593'
-0.8050953265200179,-1.2988912078362183,'-0.8515940726597593'
0.10971677373291305,0.20797862688286411,'-0.8515940726597593'
-1.3589659536916754,-1.0676649812814194,'-0.8515940726597593'
-1.5352241437188212,-0.1263866620455397,'-0.8515940726597593'
-0.517012571057343,0.3234320277251386,'-0.8515940726597593'
-0.27745085065787745,-1.5764561284672094,'-0.8515940726597593'
-0.3734922646694115,-1.2287043888726485,'-0.8515940726597593'
-0.33231601230019864,-0.9486010599642464,'-0.8515940726597593'
-1.385728111510492,-0.09325057942826465,'-0.8515940726597593'
-0.4847260613206966,-0.9973456349780653,'-0.8515940726597593'
-1.4880174032542666,0.06446341137544853,'-0.8515940726597593'
-0.4132944817763945,-0.6361321759846239,'-0.8515940726597593'
-1.1951736487972229,-0.5172925317040094,'-0.8515940726597593'
-0.671078764029176,-1.012598172532496,'-0.8515940726597593'
0.09126354653968181,-0.8746355127483596,'-0.8515940726597593'
-0.18361519470257023,-1.693620491247471,'-0.8515940726597593'
-1.1131978421318964,-1.2200867136497378,'-0.8515940726597593'
-1.695556468514543,-0.5410675966476591,'-0.8515940726597593'
-0.09933140706778817,-1.059636882813704,'-0.8515940726597593'
-0.19372762958297607,-0.9207618232672049,'-0.8515940726597593'
0.08848394622055751,-1.5255724262637917,'-0.8515940726597593'
0.2739670903814421,-0.6570799910128707,'-0.8515940726597593'
-0.2785278420651083,-0.6977777778059275,'-0.8515940726597593'
-0.18360955252878816,-1.6128552720595635,'-0.8515940726597593'
-0.4402806670836181,-1.1919977138892563,'-0.8515940726597593'
-0.6346801052831027,-1.0994528530766559,'-0.8515940726597593'
0.21589916538633888,-1.4808291574703898,'-0.8515940726597593'
0.10465043356915991,-1.2475674469019777,'-0.8515940726597593'
-0.8199591355101054,0.085664387604053,'-0.8515940726597593'
-0.7188231704659077,-0.41008471009217384,'-0.8515940726597593'
-0.6941950819070277,0.3774929879464671,'-0.8515940726597593'
-0.6892200122015145,-0.946414358857802,'-0.8515940726597593'
-0.9023398511174415,-1.1489959902660996,'-0.8515940726597593'
0.37418205352885536,-1.1734336919086719,'-0.8515940726597593'
-0.4454034289851923,-0.7207525815054939,'-0.8515940726597593'
-1.0758201002883405,-1.4194316196440673,'-0.8515940726597593'
-1.5598671674435949,-0.5494151199856246,'-0.8515940726597593'
-0.845327344512167,-0.3112949231593431,'-0.8515940726597593'
-0.035622138022020404,-1.6730702582385777,'-0.8515940726597593'
0.3911832507046336,-0.06152795186184517,'-0.8515940726597593'
-0.10766125854186498,-0.43190074910285514,'-0.8515940726597593'
-0.5509452679680618,-1.285820274182856,'-0.8515940726597593'
-0.888252670753832,-1.7664238756375554,'-0.8515940726597593'
-1.3136460225183706,-0.6985729418446346,'-0.8515940726597593'
-0.6218109706712764,-0.0823053503236768,'-0.8515940726597593'
-0.5486734632893266,0.15075739932821267,'-0.8515940726597593'
-1.6130396769512854,-0.21845714294444982,'-0.8515940726597593'
-0.11673497420737422,-0.20215288201403722,'-0.8515940726597593'
-0.5224473119798099,-0.1192651865074268,'-0.8515940726597593'
-1.2113982173465232,0.31943242057318033,'-0.8515940726597593'
-0.7709186885663671,-1.6171590124656425,'-0.8515940726597593'
-0.7942855853386592,0.4328265504434185,'-0.8515940726597593'
0.46212031031156314,-0.9270568719069692,'-0.8515940726597593'
-0.8397863979655663,-1.6078226312846695,'-0.8515940726597593'
0.4248354983891243,-0.318911847060035,'-0.8515940726597593'
-0.5505752077464708,-0.5885225787012672,'-0.8515940726597593'
-1.2184194047794876,0.12993871350283281,'-0.8515940726597593'
-0.3857938629772733,-1.2263579753310794,'-0.8515940726597593'
-0.7128656987371575,-1.1863585056745793,'-0.8515940726597593'
-0.017278435378677032,-0.9709489074025245,'-0.8515940726597593'
-1.7397911109662312,-0.5195896722602742,'-0.8515940726597593'
-1.1165997410299289,0.2725755106170613,'-0.8515940726597593'
-0.056824929256300644,-0.08409718792030177,'-0.8515940726597593'
-1.0621527640326343,-1.0563882639205244,'-0.8515940726597593'
-0.028391360427679885,0.011437183845514579,'-0.8515940726597593'
-0.06796822247595424,-1.2388682163930456,'-0.8515940726597593'
-1.1279454887205873,-1.6209683239502177,'-0.8515940726597593'
-1.6183881258041437,-0.24517618380662043,'-0.8515940726597593'
0.4948283236189901,-0.32699006804728453,'-0.8515940726597593'
-0.17730873793076837,0.007409711970832406,'-0.8515940726597593'
-0.4226073874426188,-1.6699439722744303,'-0.8515940726597593'
