age,duration,campaign,cons.price.idx,euribor3m,nr.employed,type
0.7854541862648906,0.005575224883778644,-0.289955771049147,0.3701483615474193,0.3648577071896553,0.16978024893908317,1
0.7864734542526736,-0.20333177238493058,-0.27322997185805536,0.34879673559511376,0.34381126716987065,0.15998665062547232,1
-0.23238529683653888,-0.09942368725917797,-0.4532928901288765,0.5786593588918726,0.5703883870956352,0.26542041032648567,1
-0.001771602668718603,-0.32382247084144494,-0.44326095724689685,0.5658529108395279,0.5577649858894588,0.259546328028072,1
0.7818352604429211,0.09604389922264331,-0.2886198198944797,0.3684429285801145,0.36317665054627274,0.16899799818825598,1
0.36189675573805824,-0.1759302527583316,-0.42890148799979505,0.5475220668102004,0.5396961507460813,0.2511383068509635,1
0.8154608669589315,-0.20588123004992587,-0.25344238229321336,0.3235365249433395,0.3189121091592702,0.1484002563624182,1
0.07667632004493533,-0.12999470509382335,-0.4631393098569299,0.5912289867225577,0.582778353030804,0.2711858675427321,1
0.06493113118885609,-0.5431500794882307,-0.39219617307420485,0.5006652233315225,0.49350904780631916,0.229645934124925,1
-0.3516820851720915,-0.31570215569506865,-0.4128841329037451,0.52707481817061,0.5195411614715386,0.24175952978536713,1
0.7312956620021053,-0.17706349255463427,-0.30859393810429026,0.3939412557972772,0.3883105216425351,0.1806936121425149,1
-0.3660031934704871,0.15763461844679305,-0.429697495401611,0.5485382246693653,0.5406977843210287,0.25160439978075294,1
0.379799141215295,0.4644984824589454,-0.3748028407761108,0.47846144573918736,0.47162263623496703,0.2194614695192867,1
0.6043206673863717,0.23090042521337326,-0.3572588206443655,0.4560653048269937,0.4495466108570387,0.20918877139507816,1
-0.5457856339424945,-0.4819519350550386,-0.3211368675295514,0.4099531625752195,0.4040935648804183,0.1880379794318462,1
0.7654711159486641,0.00785088017994977,-0.30144712749334646,0.3848178635352133,0.37931753307813204,0.17650887982883784,1
-0.22560474306915393,-0.2584983662448348,-0.4400666797974452,0.5617751973318288,0.5537455565050475,0.2576759558034182,1
-0.3351616013491466,-0.4269290352432539,-0.39348864497307856,0.5023151520568008,0.4951353935483744,0.2304027261002789,1
0.799996307320373,-0.2799346393184436,-0.24863605130331787,0.31740091490003103,0.31286419744286353,0.14558596482755587,1
-0.08078332278682199,-0.0798860617569094,-0.46547233689467704,0.5942072552093111,0.5857140521297525,0.27255194454757015,1
0.7486492188936414,0.20863309106956077,-0.2948225632993849,0.3763611545223585,0.37098169863623076,0.172629942865817,1
0.4151626788942242,0.2508316365811464,-0.409701167137629,0.523011544799894,0.5155359658264019,0.23989578098609188,1
0.8128759739060001,0.22011008114434585,-0.25263900658279914,0.3225109609345914,0.3179012038799822,0.14792984900472975,1
0.5231029489541522,-0.4338140643611382,-0.3436957822143471,0.4387511591753624,0.4324799420813276,0.20124709107367297,1
0.741692246399552,-0.0601149165152906,-0.31298111430229764,0.3995417860975933,0.3938310016897168,0.18326247243573204,1
0.7558919301741074,0.15789778379543848,-0.2976747865450057,0.3800022124578981,0.3745707137126504,0.1743000292066378,1
-0.41253930707304554,0.29410047259020805,-0.4039259995980398,0.515639148676492,0.508268945827088,0.23651419841234766,1
0.20229808627805526,0.9559606359277161,-0.09962195308307407,0.12717423272669925,0.1253564888745909,0.05833248268535105,1
0.05427181975869108,0.7123757650785447,-0.327811938979199,0.4184743475523595,0.412492953710078,0.19194649033441158,1
0.7638643124084749,-0.23291220884836897,-0.28198572183385173,0.35997404893477675,0.35482881943081,0.1651134787798501,1
-0.5315083342871891,0.1486509027890277,-0.39069054863993613,0.49874319082486185,0.49161448755325593,0.22876433314718284,1
0.8001726030919235,-0.08750051708716376,-0.27798921456559755,0.35487223422729886,0.3497999266676622,0.162773370161091,1
0.2945561055365488,-0.20898283240005364,-0.4368833515696854,0.5577114612540488,0.5497399047664736,0.2558119947689187,1
0.6640423016571515,0.5626564476977123,-0.23069597379703938,0.2944991796769127,0.29028980438263363,0.13508135988735576,1
-0.0018139802011383,-0.24804142760650105,-0.45386395865223056,0.5793883668970796,0.5711069751455479,0.26575479289699117,1
-0.35623946269652434,0.27601125129185183,-0.4182346154754397,0.5339050749033345,0.5262737910598485,0.24489244298685178,1
0.40000142736510697,-0.10721019469883766,-0.1714147432540889,0.6051715158134585,0.5965215968891978,0.277581049328753,1
0.7272001728729869,-0.20535477082258474,-0.3068657135509572,0.3917350590228946,0.3861358587766904,0.17968167023901066,1
-0.08101723587767201,0.024885467604995208,-0.46682014073923467,0.5959278189454464,0.587410023272825,0.2733411355039083,1
0.8459937460211663,-0.008817161483244573,-0.24976978659586035,0.31884820549695436,0.31429080143112126,0.1462498104185659,1
0.7974335651509846,0.023162166787304993,-0.11355091082308505,0.40088603535662354,0.39515603714439446,0.18387905485927764,1
0.7420937978963529,-0.24536667930906605,-0.29224099909928675,0.37306561135921235,0.3677332597739774,0.17111833779943403,1
0.6035110609204166,-0.23632572645343095,-0.35678020214458106,0.45545431559625527,0.4489443546997701,0.2089085218668614,1
0.1974572789742347,0.8435137948409055,-0.23401624752264574,0.298737736043545,0.29446777764518844,0.13702550777459954,1
0.7455982865668802,-0.22651182714016047,-0.2936210878068198,0.3748273889297538,0.36946985566833357,0.17192643278397307,1
0.4277627980111158,0.4703531321496485,-0.36162669486809096,0.4616411948377607,0.4550428028065728,0.21174632964044596,1
0.39438006519768865,0.7999289493021393,-0.2119066115238073,0.2705132743962797,0.2666467376702098,0.12407946607226333,1
0.14867856106498406,-0.28480647538855053,-0.4436678372742075,0.5663723210065008,0.5582769719531563,0.2597845719232536,1
0.14683982471532714,0.32202833556463767,-0.4381809118309811,0.5593678856217716,0.551372653306583,0.2565717661760514,1
0.5171691025526723,0.2575735154366624,-0.3823972036157521,0.48815616901342546,0.48117878958625926,0.22390826086536916,1
-0.2327746597539657,-0.08102100568033162,-0.45405238500463696,0.5796289060157294,0.5713440761581069,0.26586512376884275,1
-0.48681335450048613,0.04129601726153082,-0.40878506902799844,0.5218420829434546,0.514383219479498,0.23935937033096705,1
0.7991211479619253,-0.20143643856324372,-0.10666877083740126,0.37658897077447695,0.37120625863444606,0.17273443799267735,1
0.07603902419621114,-0.18213407015017252,-0.459289923770328,0.5863149822598648,0.5779345860777839,0.2689319040307069,1
0.47244273996711994,-0.22372029514898145,-0.3993987026527139,0.5098597446643297,0.5025721487698624,0.23386329203577375,1
0.8000385343186791,-0.08938034811796593,-0.27794263752355947,0.35481277544938333,0.34974131775395023,0.1627460975127024,1
-0.2313755551575984,-0.13590698948794314,-0.4513232787543132,0.5761450153402963,0.5679099818975678,0.26426712716099926,1
0.752503722868736,0.18344864256521903,-0.2963404901381578,0.37829889188929444,0.37289173927474756,0.1735187473742622,1
-0.5127843344205746,0.2313376990299689,-0.15569729182284325,0.5496818086459017,0.5418250226692238,0.25212894072808395,1
0.7651862121132719,0.02838732330440883,-0.30133493065011957,0.38467463659566675,0.37917635332914634,0.17644318426463396,1
0.1531944871823622,-0.15635538273090138,-0.4571436952555849,0.5835751748562595,0.5752339396579494,0.2676752047410367,1
0.6130019644529288,-0.16099894993791,-0.3623909799747341,0.4626168570187735,0.4560045195216429,0.21219384794710627,1
0.6531740191734148,-0.11046917924988162,-0.35096067309853435,0.44802528897754834,0.4416215136437654,0.20550096392596923,1
-0.16726522194010865,-0.30962316643398313,-0.1762752461395868,0.6223312877385161,0.6134360984536519,0.2854519212596583,1
0.25574883809686394,0.8977493534063109,-0.16803536882338646,0.21450863428909073,0.21144259061937107,0.09839116719828823,1
0.062038695194916095,0.6917239450235025,-0.1354961034734464,0.4783624837001108,0.47152508869342086,0.2194160774511989,1
-0.0793021295566288,-0.20611764798330595,-0.45693772293642243,0.5833122371116984,0.5749747601705323,0.26755460003123754,1
0.17602512273219711,0.952930442807072,-0.11565427487605587,0.14764058737796545,0.14553031107219286,0.06772002332727386,1
-0.4586563181949929,-0.21481715959059447,-0.16238190141160652,0.5732815016516347,0.565087397367993,0.2629536860724882,1
-0.3930562135311808,-0.24590118621744475,-0.16685774961570182,0.5890832687038902,0.5806633044775869,0.27020166613268265,1
0.7458580539748716,-0.3712166495534397,-0.25911971217300034,0.3307840246063525,0.3260560178850851,0.1517245512257756,1
0.8672367600838277,-0.07884700565131997,-0.09258149658249483,0.3268545258097013,0.32218268472927436,0.14992216236442227,1
-0.3804878772690141,0.6246284359152152,-0.31950184138503374,0.4078659399402273,0.40203617561678906,0.18708060877895769,1
0.10832619754289699,0.7156895022788003,-0.32325339604941,0.41265505590522417,0.4067568391451896,0.18927728823293694,1
0.36541020627579573,-0.10974621165092627,-0.43306544951576953,0.5528376483111571,0.5449357548624171,0.25357646636817854,1
0.13707616846493562,0.4679023529637824,-0.40904543848854896,0.5221744623572909,0.5147108480831811,0.23951182665790427,1
0.30120502192872745,-0.003590334603553382,-0.44674497325439083,0.5703004954215237,0.5621489996571684,0.2615863533151004,1
0.7415954598401119,-0.06224011183944864,-0.31294027207242386,0.3994896481994062,0.39377960901595027,0.18323855774029382,1
0.5426397036143528,-0.4937590819160093,0.09869677678406853,0.45513755839338504,0.44863212501356575,0.20876323116090847,1
0.7110904005159474,0.29006617791155725,-0.3000676722771829,0.383056894659707,0.3775817343198623,0.17570115577784498,1
-0.46563709377610146,0.1299616813735762,-0.16485336330413888,0.5820068791272581,0.5736880601044465,0.2669558563204012,1
-0.3713507836467047,-0.40170687891016615,-0.15764349714929787,0.5565527930497864,0.5485977977944655,0.2552805349636258,1
0.1541746620004608,0.10919445136971609,-0.4600686095040243,0.5873090278256595,0.5789144234177676,0.2693878544580217,1
0.22528898710342288,0.20332241513575144,-0.44641129275371977,0.5698745294538285,0.5617291221635484,0.2613909705563263,1
0.5641087890148658,0.7453211845281994,-0.06692121536651559,0.23626213576857602,0.23288516202498563,0.10836909842846763,1
0.793777092158215,-0.09839285816364866,-0.11303024570830476,0.39904785218310435,0.39334412773790395,0.18303591402923036,1
-0.24902675061165688,0.26097288337650115,-0.17564267022322258,0.6200980088565136,0.6112347405738112,0.2844275572912439,1
-0.3033644664734855,0.08432430527416122,-0.444675815474074,0.5676590740785508,0.5595453330330883,0.2603747819027939,1
0.7688313765402638,0.20471569053277083,-0.2838193474422812,0.3623147973606341,0.3571361107563633,0.16618713705239907,1
-0.0016670638233979988,-0.4553954360343015,-0.41710498589706113,0.5324630255311857,0.5248523533817864,0.24423100144929547,1
0.07230245259623055,-0.35476512831116824,-0.43672033264973376,0.5575033564596418,0.5495347744835106,0.25571654092535134,1
0.3245435034727868,-0.46975410890267216,-0.38463232773740635,0.4910094577356741,0.48399129529828677,0.225217011949754,1
-0.5244833555540581,-0.21857782948690993,-0.38552676734361524,0.49215127103203793,0.4851167882752335,0.22574074071864053,1
0.171918487772152,0.013361012771606956,-0.18550086884247563,0.6549019054662715,0.6455411734463374,0.30039146485996027,1
0.5569755264232923,-0.44253738682586946,-0.32926959218248875,0.4203351415036224,0.41432715071090187,0.19280000231255195,1
0.7768922017118157,-0.30530366458704783,-0.10370159323290765,0.3661134927933476,0.360880510164475,0.16792952881529558,1
0.05409933068465844,0.7145662724726464,-0.3267700727203786,0.41714433405665097,0.41118195054219464,0.19133643759380314,1
-0.21990200646284735,-0.33675227598890906,-0.42894286950003746,0.5475748931238746,0.5397482219955821,0.2511625373099304,1
0.04639679337638929,0.8000263098728773,-0.2802453071733567,0.3577522906553523,0.35263881748572085,0.16409439910005305,1
-0.3705102999056897,0.0261535350266471,-0.4349889583758847,0.5552931388517226,0.5473561482552481,0.2547027547394196,1
-0.22549212753062498,0.2602936914576163,-0.4398470108957198,0.5614947749634022,0.5534691423073429,0.2575473312180748,1
0.6796012003148176,-0.16693285032576005,-0.33467048620473205,0.42722975189882567,0.42112321413326437,0.19596243335599084,1
-0.07482709767126026,-0.555957606795367,-0.15589953941379062,0.5503958340491997,0.5425288422685688,0.2524564510545216,1
0.7759606174241102,-0.30884254360649116,-0.10357724293739311,0.3656744800491706,0.36044777237631387,0.1677281617399904,1
-0.43338180461074716,-0.38519500524701,-0.15343375568625214,0.5416905030622922,0.5339479394896618,0.2484634757624645,1
0.31491653914215256,0.5159631106205781,-0.37322294298647324,0.47644459821747476,0.46963461618958063,0.2185363786371414,1
0.7361983411733274,-0.34858972161566454,-0.27177263982144606,0.3469363516350716,0.34197747430012576,0.15913332670276795,1
-0.07935270226336502,-0.20313256293198745,-0.4572291221408067,0.5836842281145634,0.5753414341815507,0.2677252254658754,1
0.6926470495463498,-0.2621692477265099,-0.3148091975962819,0.40187545938021885,0.39613131899942733,0.18433288547014418,1
0.11810741406520366,0.6481864376436077,-0.3524412705437414,0.4499153728219626,0.4434845818874995,0.20636791063965687,1
0.11573260684097195,0.6657549824713995,-0.34535466990965585,0.4408688427109856,0.434567356857745,0.20221843358171282,1
-0.0017915703091271509,-0.2908077544617835,-0.44825692815941337,0.5722306092068182,0.5640515256804465,0.2624716610267923,1
0.6076415454905714,-0.3809475636441044,-0.32649535889054626,0.4167936430749232,0.41083627210398577,0.19117558208729887,1
0.8437872517205138,0.07271087907826247,-0.24911834488817527,0.318016595628074,0.3134710780402962,0.1458683662593416,1
0.7243534642228798,-0.38672434221636337,-0.2674000226921371,0.34135440698112796,0.33647531424845545,0.15657299130387867,1
0.7810016405490969,-0.10647113607127869,-0.28831208342390957,0.3680500819402364,0.36278941899483785,0.16881780665631307,1
-0.001778445886271308,-0.31294133833642646,-0.44497315333726223,0.5680386461853135,0.5599194797887505,0.26054888465042486,1
-0.2736906624066504,-0.43800803106372815,-0.4011795445527363,0.5121331110783977,0.5048130211972622,0.23490604341821034,1
0.5991935690384916,-0.41076318057412253,-0.32195612827985154,0.41099900492319713,0.4051244586538494,0.18851768809095892,1
0.6567581838972489,-0.03651048501404304,-0.35288650117351616,0.45048374015442005,0.4440448253555376,0.20662861028665802,1
0.7416548148883213,0.5040552900822072,-0.08334733280064521,0.29425375421301214,0.29004788686699107,0.13496878773876422,1
-0.0015501665005837532,-0.5609337500866757,-0.3878568818356011,0.4951258214550412,0.4880488224539609,0.22710511231598624,1
0.1188590922991909,0.7272564843218869,0.09818527829464363,0.4527787967277626,0.44630707791750934,0.20768131054641983,1
-0.20568965420759794,-0.47360430090259875,-0.40122012491588566,0.5121849146858112,0.504864084358385,0.23492980478061604,1
-0.12506044579151845,0.6156975318503346,-0.3644952580817532,0.4653031118594168,0.4586523788232129,0.21342598366061208,1
-0.001852969585267331,-0.45561833022196696,-0.16763905862299908,0.5918416426178768,0.5833822520304587,0.27146688153935333,1
0.2237493112676554,-0.2332351317667372,-0.4433604171245835,0.5659798781719325,0.5578901384353068,0.25960456560938305,1
-0.27082695843254495,0.4568088747813772,-0.3969818878041896,0.5067745153098393,0.49953101763064117,0.23244815404718525,1
0.3657903658929045,0.09993745271771809,-0.43351599521110973,0.5534128006881179,0.5455026863940475,0.2538402781903627,1
0.22227955510229744,-0.49589219229462805,0.12192677801191092,0.5622620905698216,0.5542254904151087,0.257899284781041,1
0.43205526332952154,-0.3783266037917018,-0.15417074249498572,0.5442923995836124,0.5365126462335873,0.2496569178656707,1
